d_vendor_name,d_fiscal_year,total
1019837 ONTARIO,2018-2019,7581.181935483872
1019837 ONTARIO,2019-2020,18531.778064516133
ABI ADVANCED BUSINESS INTERIORS,2017-2018,123258.4714840289
ABI ADVANCED BUSINESS INTERIORS,2018-2019,320641.56094840355
ABI ADVANCED BUSINESS INTERIORS,2019-2020,6448.0675675675675
ADIRONDACK INFORMATION MANAGEMENT AMITA ARTEMP PERSONNEL SERVICES INC THE AIM GROUP INC IN JOINT VENTURE,2019-2020,632063.0827448806
ADIRONDACK INFORMATION MANAGEMENT AMITA ARTEMP PERSONNEL SERVICES INC THE AIM GROUP INC IN JOINT VENTURE,2020-2021,3160882.2380747907
ADRM TECHNOLOGY CONSULTING,2017-2018,19105.2084139265
ADVANCED BUSINESS INTERIORS,2017-2018,4905.9389473684205
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,6440.051698113208
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,9074.618301886792
ALTIS HUMAN RESOURCES,2017-2018,18581.06
ALTIS HUMAN RESOURCES,2018-2019,0
ALTIS HUMAN RESOURCES,2019-2020,50032.635202271114
ALTIS HUMAN RESOURCES,2020-2021,58158.95493257629
APPLIED ELECTONICS,2017-2018,160318.97
ASOKAN BUSINESS INTERIORS,2017-2018,44559.73
ASOKAN BUSINESS INTERIORS,2019-2020,24278.05
AVI SPL CANADA,2017-2018,23860.80679452055
AVI SPL CANADA,2018-2019,17757.292493150686
AVI SPL CANADA,2019-2020,12460.042520547946
AVI SPL CANADA,2020-2021,4131.115056179775
BDO CANADA,2017-2018,92039.0947368421
BLACKBERRY,2020-2021,2034.21320754717
CALIAN,2018-2019,24717.97
CALIAN,2019-2020,97577.34475976577
CALIAN,2020-2021,106701.96740060525
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,13546.710000000003
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,38416.56
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,22576.379999999997
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,16950
CANON,2017-2018,1571.94558891455
CANON,2018-2019,8827.0790762124725
CANON,2019-2020,8851.262854503466
CANON,2020-2021,8827.0790762124725
CDW CANADA,2017-2018,19265.37
CGI,2017-2018,238629.17864989757
CGI,2018-2019,320867.82398464665
CGI,2019-2020,204487.3232505176
CGI,2020-2021,203928.61471704624
CISTEL TECHNOLOGY,2017-2018,999696.3266666668
CISTEL TECHNOLOGY,2018-2019,1611809.1378447143
CISTEL TECHNOLOGY,2019-2020,2105002.732509635
CISTEL TECHNOLOGY,2020-2021,1518029.0196959593
COFOMO,2017-2018,89310.68000000001
CONEXSYS,2017-2018,155305.06405124697
CONEXSYS,2018-2019,55946.99344594595
CSDC SYSTEMS,2017-2018,7563.35202487166
CSDC SYSTEMS,2018-2019,8696.074999999999
CSDC SYSTEMS,2019-2020,2168.062534246575
DECISIVE TECHNOLOGIES,2020-2021,24147.165854584917
DELL COMPUTER,2017-2018,19702.49
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,9433.742222222223
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,86082.89777777778
ECOLE DE LANGUES ABCE,2017-2018,10758.840390879479
EMCON EMANATION CONTROL,2018-2019,23698.08841201717
EMCON EMANATION CONTROL,2019-2020,9365.711587982834
EXCEL HUMAN RESOURCES,2017-2018,131433.75736257862
EXCEL HUMAN RESOURCES,2018-2019,14615.97792368214
FAST TRACK STAFFING,2018-2019,62432.5
GARTNER,2017-2018,181993.96545454545
GARTNER,2018-2019,44231.325202564854
GARTNER,2019-2020,284937.6747974352
GLOBAL KNOWLEDGE,2017-2018,15481
IBM CANADA,2017-2018,42975.99333333333
IBM CANADA,2018-2019,42975.99333333333
IBM CANADA,2019-2020,48620.53532846715
IBM CANADA,2020-2021,48487.69233576642
INFO TECH RESEARCH GROUP,2017-2018,37290
INFO TECH RESEARCH GROUP,2018-2019,38646
INFO TECH RESEARCH GROUP,2019-2020,22748.14910025707
INFO TECH RESEARCH GROUP,2020-2021,20417.85089974293
INTERNATIONAL REPORTING,2018-2019,41217.88
INTERNATIONAL REPORTING,2019-2020,12750
IPSS,2017-2018,33282.90220676071
IPSS,2018-2019,94307.96595762286
IPSS,2019-2020,19255.864960616436
IPSS,2020-2021,27073.286874999998
IRON MOUNTAIN,2017-2018,21210.50711323764
IRON MOUNTAIN,2018-2019,24212.2
IRON MOUNTAIN,2019-2020,28734.533857729137
IRON MOUNTAIN,2020-2021,17416.966142270863
ITEX,2017-2018,152665.52703794016
ITEX,2018-2019,299565.5338630137
ITEX,2019-2020,18212.845481248598
ITEX,2020-2021,324916.6196483477
KPMG,2020-2021,26446.04842519685
LEXISNEXIS CANADA,2017-2018,68587.49968065694
LEXISNEXIS CANADA,2018-2019,69498.394479927
LEXISNEXIS CANADA,2019-2020,69688.80104014598
LEXISNEXIS CANADA,2020-2021,69498.394479927
LIONBRIDGE,2017-2018,99999
MAPLESOFT CONSULTING,2018-2019,669066.5004254443
MAPLESOFT CONSULTING,2019-2020,1904863.3495745556
MDOS CONSULTING,2017-2018,31681.44953084833
MDOS CONSULTING,2018-2019,41746.31436375322
MDOS CONSULTING,2019-2020,41860.6878277635
MDOS CONSULTING,2020-2021,41746.31436375322
MEGALEXIS COMMUNICATIONS,2019-2020,119322
MICROSOFT CANADA,2017-2018,268578.14
MICROSOFT CANADA,2018-2019,205154.39
MICROSOFT CANADA,2019-2020,165485.23928545072
MICROSOFT CANADA,2020-2021,253669.55637770222
MINDWIRE SYSTEMS,2017-2018,24998.990000000005
NISHA TECHONOLOGIES,2018-2019,85672.43
NISHA TECHONOLOGIES,2019-2020,13410.16
OPENTEXT,2018-2019,20147.770209854014
OPENTEXT,2019-2020,20202.96958029197
OPENTEXT,2020-2021,20147.770209854014
OPTIV CANADA FEDERAL,2018-2019,2694.4157009345795
OPTIV CANADA FEDERAL,2019-2020,15905.744299065422
PITNEY BOWES,2017-2018,7808.779808219178
PLEIAD CANADA,2017-2018,85871.85
PRICEWATERHOUSE COOPERS,2017-2018,545.8126301735648
PRICEWATERHOUSE COOPERS,2018-2019,11067.867222963952
PRICEWATERHOUSE COOPERS,2019-2020,11098.190146862484
QMR,2017-2018,73394.72648335744
QMR,2019-2020,55172.25
QMR,2020-2021,28028.46519790544
QUINTET CONSULTING,2018-2019,27896.88
QUINTET CONSULTING,2019-2020,25498.632500000003
QUINTET CONSULTING,2020-2021,50674.497500000005
RANDSTAD,2017-2018,115292.81109878958
RANDSTAD,2018-2019,30542.538687561217
ROGERS,2017-2018,22647.280000000002
SIMPLEX GRINNELL,2017-2018,48908.65
SIMPLEX GRINNELL,2018-2019,128227.03
SOFTCHOICE,2017-2018,7105.4182692307695
SOFTCHOICE,2018-2019,87902.12731981033
SOFTCHOICE,2019-2020,153337.07441095888
STONEWORKS TECHNOLOGIES,2017-2018,18971.666415868676
STONEWORKS TECHNOLOGIES,2018-2019,15905.013488372095
SYSTEMSCOPE,2017-2018,31588.045977011494
SYSTEMSCOPE,2018-2019,54291.9540229885
TEKNION,2017-2018,155808.99061559423
TEKNION,2018-2019,673124.9378626667
TEKNION,2019-2020,51480.32152173914
TELECOM COMPUTER SERVICES,2020-2021,4886.269897959183
TERAMACH TECHNOLOGIES,2017-2018,289244.6039509765
TERAMACH TECHNOLOGIES,2018-2019,297077.9026551095
TERAMACH TECHNOLOGIES,2019-2020,104526.68468978102
TERAMACH TECHNOLOGIES,2020-2021,48278.3459429422
THE MASHA KRUPP TRANSLATION GROUP,2017-2018,306548.12446393765
THE MASHA KRUPP TRANSLATION GROUP,2018-2019,634248.1244639377
THE MASHA KRUPP TRANSLATION GROUP,2019-2020,307387.9823391813
THE RIGHT DOOR CONSULTING SOLUTIONS,2017-2018,233820.10987677198
THE RIGHT DOOR CONSULTING SOLUTIONS,2018-2019,191455.19382784085
THE RIGHT DOOR CONSULTING SOLUTIONS,2019-2020,35121.6317535545
THE RIGHT DOOR CONSULTING SOLUTIONS,2020-2021,61140.0625
THOMSON REUTERS CANADA,2017-2018,40703.72690410959
THOMSON REUTERS CANADA,2018-2019,34467.792493150686
THOMSON REUTERS CANADA,2019-2020,34246.748678100754
THOMSON REUTERS CANADA,2020-2021,20882.36937669377
TOSHIBA OF CANADA,2017-2018,407264.97000000003
TPG TECHNOLOGY CONSULTANTS,2018-2019,44797.923280423274
TPG TECHNOLOGY CONSULTANTS,2019-2020,58455.82671957671
TRM TECHNOLOGIES,2017-2018,24001.2
VMWARE,2017-2018,42859.77
VMWARE,2018-2019,33184.87980821918
VMWARE,2019-2020,48525.11019178083
VMWARE,2020-2021,24186.190000000002
WESTBURY NATIONAL SHOW SYSTEMS,2018-2019,29582.39375
WESTBURY NATIONAL SHOW SYSTEMS,2019-2020,357204.23536167515
WESTBURY NATIONAL SHOW SYSTEMS,2020-2021,336076.9244299916
XEROX,2017-2018,104554.81320192252
XEROX,2018-2019,83616.879267711993
XEROX,2019-2020,41508.34061336254
XEROX,2020-2021,41394.92984665936
ZERNAM ENTERPRISE,2017-2018,22862.16
