owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,44781.9
dfo-mpo,2019-2020,97750
dfo-mpo,2020-2021,3254500
dnd-mdn,2017-2018,69597.45762711865
dnd-mdn,2018-2019,789888.040246619
dnd-mdn,2019-2020,2199649.182553383
dnd-mdn,2020-2021,2248338.613900646
nrcan-rncan,2017-2018,0.13971742543171115
nrcan-rncan,2018-2019,0.28649921507064363
nrcan-rncan,2019-2020,0.28728414442700156
nrcan-rncan,2020-2021,0.28649921507064363
pwgsc-tpsgc,2017-2018,1337006.7853527195
pwgsc-tpsgc,2018-2019,1337006.7853527195
pwgsc-tpsgc,2019-2020,1340669.817641357
pwgsc-tpsgc,2020-2021,1337006.7853527195
