d_vendor_name,d_fiscal_year,total
1019837 ONTARIO,2017-2018,13851.003917525773
4PLAN CONSULTING,2017-2018,101156.34375
4PLAN CONSULTING,2018-2019,213422.34375
4PLAN CONSULTING,2019-2020,214007.0625
ADVANCED BUSINESS INTERIORS,2017-2018,12023.2
ADVANCED BUSINESS INTERIORS,2018-2019,51395.17999999999
ADVANCED BUSINESS INTERIORS,2019-2020,25953.64
ADVANCED BUSINESS INTERIORS,2020-2021,145190.99
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,79102.0065479452
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,99017.82623134635
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,89201.8482954748
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,100551.32180194596
AGILENT,2017-2018,15490.19
AGILENT,2018-2019,308278.27
AGILENT,2020-2021,12811.88
ALTIS HUMAN RESOURCES,2018-2019,107387.80251220665
ALTIS HUMAN RESOURCES,2019-2020,133573.98990143646
ALTIS HUMAN RESOURCES,2020-2021,110111.70758635688
ANSYS CANADA,2020-2021,12036.752438356165
AON REED STENHOUSE,2017-2018,23447.499999999996
AON REED STENHOUSE,2018-2019,50780.43775649795
AON REED STENHOUSE,2019-2020,50919.562243502056
AON REED STENHOUSE,2020-2021,7043.150684931507
ARI FINANCIAL SERVICES,2020-2021,79100
AVI SPL CANADA,2019-2020,259143.76
AVI SPL CANADA,2020-2021,11480.599302325581
BANFIELD SEGUIN,2017-2018,14522.887323943663
BANFIELD SEGUIN,2018-2019,1196.6699999999998
BANFIELD SEGUIN,2020-2021,7312.630208333334
BDO CANADA,2017-2018,20370.656618610745
BDO CANADA,2018-2019,63461.58229052586
BDO CANADA,2019-2020,67079.2610908634
BDO CANADA,2020-2021,28737.147461724417
BGIS,2017-2018,14999.77
BGIS,2019-2020,23002.270000000004
BGIS,2020-2021,25963.070000000003
CACHE COMPUTER CONSULTING,2017-2018,19155.624608501123
CALIAN,2018-2019,252436.32792596077
CALIAN,2019-2020,417342.4525512758
CALIAN,2020-2021,400152.15156402293
CANADA POST,2020-2021,16222.359999999997
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,491973.83999999997
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,541956.09
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,592495.8099999999
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,368894.29
CARAHSOFT TECHNOLOGY,2020-2021,23671.50684931507
CARLETON UNIVERSITY,2017-2018,64826.28630528592
CARLETON UNIVERSITY,2018-2019,243276.22426499517
CARLETON UNIVERSITY,2019-2020,66827.48942971895
CDW CANADA,2017-2018,13383.720000000001
CDW CANADA,2020-2021,13763.27892857143
CEDROM SNI,2017-2018,22739.53501369863
CGI,2017-2018,73286.44106642809
CGI,2018-2019,34572.216049174815
CGI,2019-2020,34666.93444930954
CGI,2020-2021,35300.78818032235
CHARRON HUMAN RESOURCES,2018-2019,17299.272727272728
CHARRON HUMAN RESOURCES,2019-2020,12532.727272727274
CISTEL TECHNOLOGY,2017-2018,379885.8492715174
CISTEL TECHNOLOGY,2018-2019,323498.0908754522
CISTEL TECHNOLOGY,2019-2020,375283.38628970657
CISTEL TECHNOLOGY,2020-2021,374258.0218462921
COFOMO,2017-2018,283382.660944206
COFOMO,2018-2019,415288.10542355664
COFOMO,2019-2020,610076.1866656928
COFOMO,2020-2021,272299.83971873956
COLLIERS PROJECT LEADERS,2017-2018,10170
CSDC SYSTEMS,2017-2018,2489.264852071006
CSDC SYSTEMS,2018-2019,13248.965972602738
CSDC SYSTEMS,2019-2020,4400.20402739726
DELOITTE AND TOUCHE,2017-2018,59983.745943097994
DELOITTE AND TOUCHE,2018-2019,1850.606557377049
DELOITTE AND TOUCHE,2019-2020,25116.146867280484
DELOITTE AND TOUCHE,2020-2021,23544.246575342466
DONNA CONA,2018-2019,24997.86
DONNA CONA,2020-2021,0
EBSCO CANADA,2017-2018,90301.03995621236
EBSCO CANADA,2018-2019,18060.207991242474
EBSCO CANADA,2019-2020,631856.864274571
EBSCO CANADA,2020-2021,156796.23999940162
ELSEVIER,2017-2018,215403.9667766887
ELSEVIER,2018-2019,215403.9667766887
ELSEVIER,2019-2020,191871.02771680892
ELSEVIER,2020-2021,119873.68142368241
EMCON EMANATION CONTROL,2017-2018,20908.960000000003
EMPOWERED NETWORKS,2017-2018,180784.72845188284
ERNST YOUNG,2020-2021,103042.10517766497
ESRI,2017-2018,15048.495671232875
ESRI,2018-2019,14018.318575342466
ESRI,2020-2021,39493.5
EXCEL HUMAN RESOURCES,2017-2018,304846.1568
EXCEL HUMAN RESOURCES,2018-2019,0
FAST FORWARD FRENCH,2019-2020,53465.5
FAST FORWARD FRENCH,2020-2021,109201.336467492
FCA CANADA,2017-2018,58428.229999999996
FISHER SCIENTIFIC,2018-2019,23654.950000000004
FORD MOTOR COMPANY,2018-2019,34722.08
FORD MOTOR COMPANY,2019-2020,76243.95999999999
FREEBALANCE,2017-2018,86485.68000000001
FREEBALANCE,2019-2020,88388.37000000001
GAMBLE TECHNOLOGIES,2017-2018,93818.25
GAMBLE TECHNOLOGIES,2018-2019,46895
GAMBLE TECHNOLOGIES,2019-2020,108886.8
GAMBLE TECHNOLOGIES,2020-2021,39244.08524921279
GARTNER,2017-2018,158091.75753424657
GARTNER,2018-2019,212930.71090410958
GARTNER,2019-2020,350209.86984973954
GARTNER,2020-2021,440367.788944781
GC STRATEGIES,2019-2020,0
GLOBAL UPHOLSTERY,2020-2021,74539.37000000001
HAWORTH,2017-2018,21984.149999999998
HUBSPOKE,2020-2021,39663
HYPERTEC,2019-2020,86445
HYPERTEC,2020-2021,33222
IBM CANADA,2017-2018,246916.5917808219
IBM CANADA,2019-2020,60654.39147540983
IBM CANADA,2020-2021,147335.0537300696
IDS SYSTEMS CONSULTANTS,2019-2020,39995.219999999994
IHS GLOBAL,2019-2020,23221.001408450702
IHS GLOBAL,2020-2021,25090.428591549295
INFO TECH RESEARCH GROUP,2017-2018,47662.83320428827
INFO TECH RESEARCH GROUP,2018-2019,38883.512001191186
INFO TECH RESEARCH GROUP,2019-2020,10023.254794520548
IRON MOUNTAIN CANADA,2017-2018,37929.49
IRON MOUNTAIN CANADA,2018-2019,38277.3
IRON MOUNTAIN CANADA,2019-2020,37157.54
IRON MOUNTAIN CANADA,2020-2021,35722.91
ITEX,2017-2018,32611.24
ITEX,2018-2019,99818.78
LANNICK CONTRACT SOLUTIONS,2017-2018,108398.0881253827
LANNICK CONTRACT SOLUTIONS,2018-2019,87682.67105788422
LEO PISCES SERVICES GROUP,2019-2020,479368.58221652335
LEO PISCES SERVICES GROUP,2020-2021,525449.5166019514
LEVERAGE TECHNOLOGY RESOURCES,2020-2021,33900
LUMINA IT,2017-2018,460289.37079036416
LUMINA IT,2018-2019,469595.31146583596
LUMINA IT,2019-2020,228189.1894591633
LUMINA IT,2020-2021,49390.094178082196
MAPLESOFT CONSULTING,2017-2018,603014.9325010615
MAPLESOFT CONSULTING,2018-2019,480150.7047176497
MAPLESOFT CONSULTING,2019-2020,91031.83315508021
MICHAEL WAGER CONSULTING,2017-2018,206269.0792180946
MICHAEL WAGER CONSULTING,2018-2019,512320.9358726304
MICHAEL WAGER CONSULTING,2019-2020,336331.1286317134
MICROSOFT CANADA,2017-2018,349113.38
MICROSOFT CANADA,2018-2019,289283.41
MICROSOFT CANADA,2019-2020,494524.79331247555
MICROSOFT CANADA,2020-2021,528058.0246895289
MINDWIRE SYSTEMS,2017-2018,80795
MNP,2020-2021,77632.77968064905
N12 CONSULTING,2017-2018,37780.81467625899
NEWFOUND RECRUITING,2020-2021,13249.32614555256
NISHA TECHONOLOGIES,2017-2018,270742.9271428571
NISHA TECHONOLOGIES,2018-2019,438524.67926383874
NISHA TECHONOLOGIES,2019-2020,1495508.693579053
NISHA TECHONOLOGIES,2020-2021,289353.5357285368
OPENFRAME TECHNOLOGIES,2017-2018,9085.2
OPENTEXT,2017-2018,24973
OPENTEXT,2018-2019,24973
OPENTEXT,2019-2020,24973
OPENTEXT,2020-2021,24973
PALADIN TECHNOLOGIES,2019-2020,66524.63408319649
PALADIN TECHNOLOGIES,2020-2021,111032.84519978106
PHASELOCK SYSTEMS INTERNATIONAL,2019-2020,21373.95
PLEIAD CANADA,2017-2018,134513.1023999003
PLEIAD CANADA,2018-2019,126551.81136063933
PLEIAD CANADA,2019-2020,112583.1230407826
PLEIAD CANADA,2020-2021,108506.48815920397
PRECISIONIT,2017-2018,598155.5020796391
PRECISIONIT,2018-2019,241667.47524443094
PRECISIONIT,2019-2020,243981.41603704606
PRECISIONIT,2020-2021,399493.6619348523
PRICEWATERHOUSE COOPERS,2017-2018,17088.323917137477
PRINTERS PLUS,2018-2019,31974.21
PRINTERS PLUS,2019-2020,20138.56
PROCOM CONSULTANTS,2017-2018,467264.9073467496
PROCOM CONSULTANTS,2018-2019,58078.408767123285
PROMAXIS,2017-2018,175273.2715242341
PROMAXIS,2018-2019,164977.72467532466
PROMAXIS,2019-2020,238236.43213175682
PROMAXIS,2020-2021,450518.84216275264
PROQUEST,2019-2020,11373.19
PROSCI CANADA,2017-2018,75484
PROSCI CANADA,2018-2019,76625.3
PROTAK CONSULTING GROUP,2018-2019,263151.65019011404
PROTAK CONSULTING GROUP,2019-2020,127376.34980988593
QMR,2017-2018,287799.5033149258
QMR,2018-2019,213683.0177942242
QMR,2019-2020,221089.55342292084
QMR,2020-2021,46785.865959149196
QUEEN S UNIVERSITY,2017-2018,80804.83924983256
QUEEN S UNIVERSITY,2018-2019,74163.34561286001
QUEEN S UNIVERSITY AT KINGSTON,2020-2021,65566.8801463861
RANDSTAD,2017-2018,210792.4062578223
RANDSTAD,2018-2019,386959.35756858124
