owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2021-2022,11964.22,10806.08
esdc-edsc,2021-2022,675173.43,609816.64
feddevontario,2021-2022,85680.77,79144.80
ic,2020-2021,1236514.05,1165813.68
ic,2021-2022,9987253.09,9259672.47
iic-iac,2021-2022,79945.45,72512.77
infc,2020-2021,24227.84,22813.37
infc,2021-2022,303296.66,282205.90
isc-sac,2020-2021,278871.86,263295.46
isc-sac,2021-2022,37665.81,34019.76
nrcan-rncan,2020-2021,729209.67,686636.96
nrcan-rncan,2021-2022,511287.03,465418.47
nserc-crsng,2020-2021,4721.77,4460.68
nserc-crsng,2021-2022,10529.97,9873.62
phac-aspc,2020-2021,10579.31,9961.67
phac-aspc,2021-2022,216564.72,201335.51
ssc-spc,2020-2021,2174090.08,2050427.40
ssc-spc,2021-2022,2999310.09,2742305.91
