owner_org,d_fiscal_year,total
aafc-aac,2017-2018,5706939.76
aafc-aac,2018-2019,4351629.13
aafc-aac,2019-2020,4302165.44
aafc-aac,2020-2021,4514646.00
aafc-aac,2021-2022,4406376.19
aandc-aadnc,2017-2018,1457824.46
aandc-aadnc,2018-2019,118033.58
aandc-aadnc,2019-2020,90793.51
aandc-aadnc,2020-2021,87708.80
aandc-aadnc,2021-2022,150551.45
acoa-apeca,2021-2022,26834.31
atssc-scdata,2017-2018,13546.71
atssc-scdata,2018-2019,38416.56
atssc-scdata,2019-2020,22576.38
atssc-scdata,2020-2021,16950.00
atssc-scdata,2021-2022,13221.00
cas-satj,2017-2018,3737718.35
cas-satj,2018-2019,4400260.69
cas-satj,2019-2020,4216541.22
cas-satj,2020-2021,5678743.48
cas-satj,2021-2022,4487082.02
cbsa-asfc,2017-2018,21016929.88
cbsa-asfc,2018-2019,26360862.01
cbsa-asfc,2019-2020,29708291.65
cbsa-asfc,2020-2021,25373859.04
cbsa-asfc,2021-2022,19758767.66
ced-dec,2017-2018,88364.72
ced-dec,2018-2019,97324.49
ced-dec,2019-2020,151431.06
ced-dec,2020-2021,187923.18
ced-dec,2021-2022,233955.21
cer-rec,2017-2018,458878.08
cer-rec,2018-2019,106212.41
cer-rec,2019-2020,17607.07
cfia-acia,2017-2018,1452501.62
cfia-acia,2018-2019,1521997.41
cfia-acia,2019-2020,1606936.32
cfia-acia,2020-2021,1694711.72
cfia-acia,2021-2022,1780246.72
cgc-ccg,2017-2018,7565.30
cgc-ccg,2018-2019,9083.34
cgc-ccg,2019-2020,1518.04
cic,2017-2018,4481379.80
cic,2018-2019,5326228.13
cic,2019-2020,6438803.20
cic,2020-2021,11402371.50
cic,2021-2022,18765752.93
cics-scic,2019-2020,14487.96
cihr-irsc,2017-2018,427318.00
cihr-irsc,2018-2019,393935.84
cihr-irsc,2019-2020,403891.98
cihr-irsc,2020-2021,410795.64
cihr-irsc,2021-2022,283826.21
cnsc-ccsn,2017-2018,672220.15
cnsc-ccsn,2018-2019,701963.78
cnsc-ccsn,2019-2020,603571.61
cnsc-ccsn,2020-2021,368894.29
cnsc-ccsn,2021-2022,409922.01
cra-arc,2017-2018,2492059.53
cra-arc,2018-2019,306940.27
cra-arc,2019-2020,406434.52
cra-arc,2020-2021,2927333.11
cra-arc,2021-2022,3365051.62
crtc,2020-2021,92363.39
csa-asc,2017-2018,2332628.56
csa-asc,2018-2019,2272797.01
csa-asc,2019-2020,2394167.59
csa-asc,2020-2021,2427826.59
csa-asc,2021-2022,4308372.76
csc-scc,2017-2018,17886598.20
csc-scc,2018-2019,16824818.79
csc-scc,2019-2020,13863459.98
csc-scc,2020-2021,22326501.39
csc-scc,2021-2022,17114149.81
csps-efpc,2017-2018,13730.90
csps-efpc,2018-2019,56687.12
csps-efpc,2019-2020,31844.07
csps-efpc,2020-2021,32446.75
csps-efpc,2021-2022,32446.75
cta-otc,2021-2022,56178.71
dfatd-maecd,2017-2018,33769042.03
dfatd-maecd,2018-2019,50308543.76
dfatd-maecd,2019-2020,21931273.19
dfatd-maecd,2020-2021,7826483.27
dfatd-maecd,2021-2022,7646651.70
dfo-mpo,2017-2018,5771289.18
dfo-mpo,2018-2019,11731568.19
dfo-mpo,2019-2020,9585605.83
dfo-mpo,2020-2021,8676925.36
dfo-mpo,2021-2022,11448345.27
dnd-mdn,2017-2018,43717332.66
dnd-mdn,2018-2019,79808001.63
dnd-mdn,2019-2020,92398392.36
dnd-mdn,2020-2021,180568707.37
dnd-mdn,2021-2022,183616475.08
ec,2017-2018,3511051.55
ec,2018-2019,834399.16
ec,2019-2020,4054901.89
ec,2020-2021,3870263.62
ec,2021-2022,3290111.01
elections,2017-2018,116608.49
elections,2018-2019,168423.99
elections,2019-2020,526459.96
elections,2020-2021,106590.01
elections,2021-2022,90249.50
esdc-edsc,2017-2018,8062794.99
esdc-edsc,2018-2019,7848434.83
esdc-edsc,2019-2020,7913904.50
esdc-edsc,2020-2021,24687112.59
esdc-edsc,2021-2022,38878932.60
feddevontario,2018-2019,41964.76
feddevontario,2019-2020,47931.71
feddevontario,2020-2021,48667.83
feddevontario,2021-2022,51658.36
fintrac-canafe,2018-2019,214525.69
fintrac-canafe,2019-2020,217274.20
fintrac-canafe,2020-2021,131499.80
hc-sc,2017-2018,3770688.68
hc-sc,2018-2019,3612769.10
hc-sc,2019-2020,3818644.12
hc-sc,2020-2021,5228671.09
hc-sc,2021-2022,6689610.94
iaac-aeic,2019-2020,15468.34
ic,2017-2018,2759000.49
ic,2018-2019,2834391.18
ic,2019-2020,2832285.00
ic,2020-2021,2598624.61
ic,2021-2022,2863730.30
iic-iac,2021-2022,16650.00
infc,2017-2018,110926.43
infc,2018-2019,292721.59
infc,2019-2020,369825.61
infc,2020-2021,407849.83
infc,2021-2022,333561.43
irb-cisr,2019-2020,1995648.50
irb-cisr,2020-2021,2536590.78
irb-cisr,2021-2022,2645462.85
isc-sac,2018-2019,51323.86
isc-sac,2020-2021,837877.04
isc-sac,2021-2022,1548072.37
jus,2017-2018,2866624.88
jus,2018-2019,3134874.28
jus,2019-2020,3363020.62
jus,2020-2021,3488855.87
jus,2021-2022,3446337.50
lac-bac,2017-2018,273866.73
lac-bac,2018-2019,41270.71
lac-bac,2019-2020,281506.17
lac-bac,2020-2021,2036258.10
lac-bac,2021-2022,2067351.94
