d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,739767.98,758790.76
10_office_management,2018-2019,1058618.47,1073323.15
10_office_management,2019-2020,1261024.41,1249452.31
10_office_management,2020-2021,743160.58,706164.34
10_office_management,2021-2022,868766.75,667621.54
11_defence,2021-2022,1504.54,0.00
2_professional_services,2017-2018,34552.06,35447.42
2_professional_services,2018-2019,34552.06,35089.39
2_professional_services,2019-2020,34646.72,34354.34
2_professional_services,2020-2021,34552.06,32847.62
2_professional_services,2021-2022,34552.06,27028.85
3_information_technology,2017-2018,379623.69,389486.76
3_information_technology,2018-2019,144585.15,146850.19
3_information_technology,2019-2020,255823.86,253329.94
3_information_technology,2020-2021,1138580.92,1081975.09
3_information_technology,2021-2022,396375.90,295120.85
5_transportation_and_logistics,2018-2019,12585.38,12723.92
5_transportation_and_logistics,2020-2021,6243.93,5949.63
5_transportation_and_logistics,2021-2022,8348.11,6530.43
6_industrial_products_and_services,2017-2018,20821.36,21356.51
6_industrial_products_and_services,2018-2019,22150.91,22494.29
6_industrial_products_and_services,2019-2020,21991.06,21832.37
6_industrial_products_and_services,2020-2021,136857.73,129489.82
6_industrial_products_and_services,2021-2022,63507.68,47373.41
9_human_capital,2018-2019,11300.00,11411.18
9_human_capital,2019-2020,14655.65,14534.91
9_human_capital,2020-2021,10084.35,9586.89
