owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,24994.41,25583.58
aafc-aac,2018-2019,35564.15,35930.47
cfia-acia,2018-2019,10930.63,11110.36
cfia-acia,2019-2020,8939.22,8780.48
cfia-acia,2020-2021,69309.19,65776.37
cfia-acia,2021-2022,50250.19,46923.57
dfo-mpo,2017-2018,24976.62,25565.37
hc-sc,2019-2020,1305.13,1273.54
hc-sc,2020-2021,7939.53,7547.88
hc-sc,2021-2022,7917.78,7351.77
isc-sac,2020-2021,21977.56,20909.01
nrc-cnrc,2021-2022,138552.53,128996.96
phac-aspc,2017-2018,73948.92,75784.25
phac-aspc,2018-2019,47387.68,48061.24
phac-aspc,2019-2020,821947.84,805202.20
phac-aspc,2020-2021,36156016.19,34384348.01
phac-aspc,2021-2022,10194684.95,9465346.02
