normalized_vendor_name,original_vendor_name
AMAZON,Amazon Web Services Canada Inc.
AMAZON,AMAZON SERVICES LLC.
AMAZON,Amazon Web Services Inc.
AMAZON,Amazon Web Services
AMAZON,AMAZON WEB SERVICES INC.
AMAZON,AMAZON WEB SERVICES CANADA  INC.
AMAZON,"AMAZON WEB SERVICES, INC."
AMAZON,Amazon.ca
AMAZON,AMAZON WEB SERVICES CANADA INC.
AMAZON,Amazon Web Services Inc (CANADA)
AMAZON,"AMAZON WEB SERVICES CANADA, INC."
AMAZON,Amazon Web Services Inc
AMAZON,"AMAZON WEB SERVICES, INC"
AMAZON,Amazon Web Services AWS
AMAZON,AMAZON WEB SERVICES CANADA INC
AMAZON,"Amazon Web Services, Inc."
AMAZON,Amazon
AMAZON,AMAZON WEB SERVICES LLC
AMAZON,"AMAZON WEB SERVICES CANADA, INC"
AMAZON,Amazon Seller Services Pvt. Ltd.
AMAZON,Amazon Canada
AMAZON,AMAZON
