owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,6842319.19,7009954.15
dfo-mpo,2018-2019,4622078.99,4677532.38
dfo-mpo,2019-2020,4974900.90,4909162.92
dfo-mpo,2020-2021,1827497.58,1734552.10
dfo-mpo,2021-2022,4297800.30,2905693.56
dnd-mdn,2018-2019,17841.24,18024.86
dnd-mdn,2019-2020,60461.98,59951.74
dnd-mdn,2020-2021,60296.78,57322.36
nrcan-rncan,2017-2018,0.21,0.22
nrcan-rncan,2018-2019,0.21,0.22
nrcan-rncan,2019-2020,152396.58,149129.34
nrcan-rncan,2020-2021,88739.94,83559.12
nrcan-rncan,2021-2022,205712.45,0.26
