d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2018-2019,147804.21,149990.58
0_other,2019-2020,166450.28,165045.61
0_other,2020-2021,165995.50,157806.99
1_facilities_and_construction,2017-2018,257983.14,264668.33
1_facilities_and_construction,2018-2019,819028.87,832673.23
1_facilities_and_construction,2019-2020,3383441.90,3309703.67
1_facilities_and_construction,2020-2021,1329572.31,1255123.16
1_facilities_and_construction,2021-2022,50090.44,33299.15
10_office_management,2017-2018,1907652.83,1959494.17
10_office_management,2018-2019,16718.56,16985.13
10_office_management,2019-2020,17498.22,17350.56
10_office_management,2020-2021,6979.10,6634.83
10_office_management,2021-2022,6520.20,5459.51
11_defence,2017-2018,42374.56,43488.01
2_professional_services,2017-2018,6496106.91,6668993.50
2_professional_services,2018-2019,20835114.93,21196967.66
2_professional_services,2019-2020,5532460.12,5485771.83
2_professional_services,2020-2021,5541630.29,5268043.39
2_professional_services,2021-2022,5686720.05,4234452.58
3_information_technology,2017-2018,26291.33,26972.63
3_information_technology,2018-2019,68433.93,69410.45
3_information_technology,2019-2020,162150.89,159481.05
3_information_technology,2020-2021,366667.00,348579.42
3_information_technology,2021-2022,381997.15,296884.38
4_medical,2017-2018,11170.49,11439.36
4_medical,2018-2019,5798.89,5923.94
6_industrial_products_and_services,2017-2018,1005989.65,1033427.67
6_industrial_products_and_services,2018-2019,11589.65,11769.89
6_industrial_products_and_services,2019-2020,11621.41,11523.33
6_industrial_products_and_services,2020-2021,11589.65,11017.94
6_industrial_products_and_services,2021-2022,4858.13,4579.73
9_human_capital,2017-2018,6812.12,6988.64
9_human_capital,2018-2019,5132.42,5221.83
9_human_capital,2020-2021,3880.72,3697.91
9_human_capital,2021-2022,27332.26,25000.15
