owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2017-2018,1342607.40,1377398.75
atssc-scdata,2018-2019,787172.56,801977.51
cbsa-asfc,2021-2022,1637993.57,1502747.58
dfo-mpo,2018-2019,24450.38,24745.38
dfo-mpo,2020-2021,103475.83,98546.26
dfo-mpo,2021-2022,36926.67,34916.42
fcac-acfc,2021-2022,19137.31,17284.82
hc-sc,2017-2018,15113.75,15503.29
hc-sc,2020-2021,32833.37,31033.84
hc-sc,2021-2022,12875.13,11953.85
nrcan-rncan,2021-2022,39945.50,36078.78
ssc-spc,2020-2021,481726.17,456692.09
ssc-spc,2021-2022,667250.47,614764.42
tbs-sct,2020-2021,140485.08,132746.32
tbs-sct,2021-2022,445887.42,413981.95
