owner_org,d_fiscal_year,total
aafc-aac,2018-2019,171007.76
aafc-aac,2019-2020,23152.92
aafc-aac,2020-2021,17627.66
aandc-aadnc,2019-2020,38374.89
acoa-apeca,2018-2019,22391.33
acoa-apeca,2019-2020,53553.20
cas-satj,2017-2018,204574.00
cas-satj,2018-2019,11132.88
cas-satj,2019-2020,49533.20
cas-satj,2020-2021,170257.07
cbsa-asfc,2019-2020,190928.42
cbsa-asfc,2021-2022,832768.55
cfia-acia,2019-2020,452071.99
cfia-acia,2020-2021,4866175.44
cgc-ccg,2020-2021,584110.82
cgc-ccg,2021-2022,13420.26
chrc-ccdp,2021-2022,38157.84
cic,2018-2019,195015.92
cic,2019-2020,2603904.02
cic,2020-2021,877145.16
cra-arc,2018-2019,289779.61
cra-arc,2019-2020,2240443.72
cra-arc,2020-2021,1631043.03
cra-arc,2021-2022,179682.66
csc-scc,2020-2021,360802.43
csc-scc,2021-2022,328330.21
dfatd-maecd,2018-2019,427044.52
dfatd-maecd,2019-2020,1043413.37
dfatd-maecd,2020-2021,509622.10
dfatd-maecd,2021-2022,26983.78
dfo-mpo,2018-2019,116121.80
dfo-mpo,2019-2020,31314.81
dfo-mpo,2020-2021,155636.03
dfo-mpo,2021-2022,409372.52
dnd-mdn,2017-2018,660924.22
dnd-mdn,2018-2019,4662036.16
dnd-mdn,2019-2020,5859693.15
dnd-mdn,2020-2021,8102681.14
dnd-mdn,2021-2022,2119319.28
ec,2019-2020,153487.27
ec,2020-2021,159262.10
ec,2021-2022,391201.40
esdc-edsc,2020-2021,803271.49
esdc-edsc,2021-2022,15396422.60
fcac-acfc,2018-2019,23676.08
fcac-acfc,2019-2020,178357.36
fcac-acfc,2020-2021,274863.32
fcac-acfc,2021-2022,204319.87
hc-sc,2020-2021,263426.84
hc-sc,2021-2022,466396.71
iaac-aeic,2021-2022,24970.74
ic,2019-2020,28695.69
ic,2020-2021,47234.00
irb-cisr,2020-2021,299278.75
isc-sac,2019-2020,19973.87
isc-sac,2020-2021,490358.53
isc-sac,2021-2022,312026.17
jus,2018-2019,80038.67
jus,2021-2022,61715.90
lac-bac,2018-2019,275651.48
mgerc-ceegm,2021-2022,26283.28
mpcc-cppm,2019-2020,15291.71
nrc-cnrc,2018-2019,22158.23
nrc-cnrc,2019-2020,392624.77
nrc-cnrc,2020-2021,575036.84
nrc-cnrc,2021-2022,2838659.22
nrcan-rncan,2018-2019,279943.87
nrcan-rncan,2019-2020,107017.06
ocol-clo,2018-2019,188409.02
ocol-clo,2019-2020,37396.33
osgg-bsgg,2021-2022,179372.25
pbc-clcc,2021-2022,78785.41
pc,2019-2020,302760.64
pc,2020-2021,41555.65
pc,2021-2022,146647.34
pch,2019-2020,27414.53
pch,2020-2021,28397.11
pco-bcp,2019-2020,56596.03
phac-aspc,2020-2021,57775.21
phac-aspc,2021-2022,53663.33
pwgsc-tpsgc,2018-2019,171488.38
pwgsc-tpsgc,2020-2021,398986.00
pwgsc-tpsgc,2021-2022,399996.53
rcmp-grc,2017-2018,179149.36
rcmp-grc,2018-2019,256077.13
rcmp-grc,2019-2020,353523.52
rcmp-grc,2020-2021,658557.21
rcmp-grc,2021-2022,600333.84
ssc-spc,2017-2018,72269.65
ssc-spc,2018-2019,648516.57
ssc-spc,2019-2020,838266.27
ssc-spc,2020-2021,970718.94
ssc-spc,2021-2022,1197606.71
statcan,2021-2022,468881.06
tc,2018-2019,39460.14
tc,2019-2020,35894.36
vac-acc,2020-2021,116603.45
vac-acc,2021-2022,28871.90
vrab-tacra,2020-2021,89613.75
vrab-tacra,2021-2022,39367.38
wage,2019-2020,133960.93
wage,2020-2021,60879.26
wage,2021-2022,127395.19
