d_vendor_name,overall_total
ALTIS HUMAN RESOURCES,1114074.30
EXCEL HUMAN RESOURCES,851507.98
BELL CANADA,626628.44
CBCI TELECOM,497899.11
UBIQUS CANADA,416980.00
ZYCOM,394208.62
BLACKBERRY,366286.91
SAMSON AND ASSOCIATES,355218.53
PURESPIRIT SOLUTIONS,322235.38
QMR,298153.19
HEWLETT PACKARD,284759.44
PRA,277305.00
GARTNER,271778.61
MICROSOFT CANADA,256108.65
N12 CONSULTING,254983.22
ADVANCED CHIPPEWA TECHNOLOGIES,254297.00
LIONBRIDGE,228236.25
DONNA CONA,191723.70
CALIAN,171651.47
UNIVERSITY OF CALGARY,163584.91
NISHA TECHONOLOGIES,157223.57
MAPLESOFT CONSULTING,145522.83
ACTION PERSONNEL OF OTTAWA HULL,105534.12
THE AIM GROUP,92569.25
STRATOS,82276.04
FERENCE COMPANY CONSULTING,79850.14
SOFTCHOICE,74709.04
SYSTEMSCOPE,74446.31
GOSS GILROY,73946.25
ENVIRONICS RESEARCH GROUP,73314.58
MISHKUMI TECHNOLOGIES,72395.28
NEWFOUND RECRUITING,70675.64
XEROX,67278.68
CNW GROUP,64591.52
HYPERTEC,64562.90
CISION CANADA,51101.10
MEDIA Q,50000.00
UNIVERSITY OF WESTERN ONTARIO,48995.56
GRAYBRIDGE INTERNATIONAL CONSULTING,47345.44
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,45014.66
ACOSYS CONSULTING SERVICES,44840.25
IDS SYSTEMS CONSULTANTS,42126.84
UNIVERSITY OF NEW BRUNSWICK,40000.00
MAXSYS STAFFING AND CONSULTING,39881.96
UNIVERSITY OF OTTAWA,39800.00
UNIVERSITY OF WATERLOO,38030.19
MNP,35412.30
SDL INTERNATIONAL CANADA,30353.40
CANADIAN CORPS OF COMMISSIONAIRES,27510.07
UNIVERSITY OF SASKATCHEWAN,24931.50
PRINTERS PLUS,24849.10
QUANTUM MANAGEMENT SERVICES,23344.52
ITEX,21866.87
RAYMOND CHABOT GRANT THORNTON,17330.38
CSDC SYSTEMS,16916.93
ARTEMP PERSONNEL SERVICES,14976.34
"NATTIQ",14532.57
ADVANCED BUSINESS INTERIORS,14169.06
EKOS RESEARCH ASSOCIATES,13797.00
TURTLE ISLAND STAFFING,9922.50
FORD MOTOR COMPANY,7907.63
