owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2018-2019,36015.00,36467.21
ec,2017-2018,35617.50,36504.01
ec,2019-2020,160039.08,157689.83
ec,2020-2021,113850.45,108226.39
ec,2021-2022,95391.27,88578.49
nrc-cnrc,2020-2021,25935.00,24511.68
nrcan-rncan,2017-2018,12704.40,13039.34
pc,2017-2018,1560746.49,1600726.36
pc,2018-2019,1445737.82,1468960.77
pc,2019-2020,1201753.58,1189425.61
pc,2020-2021,992302.03,943576.70
pc,2021-2022,1223674.37,1132653.29
pwgsc-tpsgc,2017-2018,1327984.45,1362005.38
pwgsc-tpsgc,2018-2019,1545416.21,1568518.13
pwgsc-tpsgc,2019-2020,1985233.06,1966223.73
pwgsc-tpsgc,2020-2021,2143747.86,2037538.91
pwgsc-tpsgc,2021-2022,1817896.55,1690182.85
