d_vendor_name,d_fiscal_year,total
9065 5168 QUEBEC,2019-2020,18542.149999999998
ABLE TRANSLATION,2019-2020,14231
ACCESS INFORMATION MANAGEMENT OF CANADA,2020-2021,14618.59
ACCURATE,2017-2018,12401.75
ACCURATE,2018-2019,10565.5
ACCURATE,2019-2020,10424.25
AMERICA INTERPRETATION,2019-2020,16775.980000000003
AXIOMSOLUTION CONSULTING,2020-2021,21323.1
BAIAME CONSULTING,2018-2019,17345.5
CADIEUX FABRICE,2019-2020,22632.64
CBCI TELECOM,2017-2018,137730.49271843644
CBCI TELECOM,2018-2019,25494.22810958904
CBCI TELECOM,2019-2020,12600
CLOUD MONITORED OBJECTS,2019-2020,42101.08
CONFERENCE INTERPRETERS OF CANADA,2019-2020,85400.39
DHL GLOBAL FORWARDING,2018-2019,13745.600000000002
ELECTRONIC LANGUAGE COMMUNICATIONS,2020-2021,10170
FABRICE CADIEUX,2019-2020,42126.98
FREEMAN AUDIO VISUAL CANADA,2017-2018,37287.74
FREEMAN AUDIO VISUAL CANADA,2018-2019,27019.129999999997
FREEMAN AUDIO VISUAL CANADA,2019-2020,13291.349999999999
FRISCHKORN AUDIOVISUAL,2017-2018,17020.5
GARDA SECURITY GROUP GP,2019-2020,14487.96
IDS SYSTEMS CONSULTANTS,2019-2020,24690.5
IDS SYSTEMS CONSULTANTS,2020-2021,24860
INSIGHTS LEARNING AND DEVELOPMENT CANADA,2018-2019,21424.8
INTERSOL GROUP,2018-2019,23391
IRON MOUNTAIN,2019-2020,107824.6
LMB INTERPRETATION SYSTEMS SERVICES,2017-2018,9453.71816254417
LMB INTERPRETATION SYSTEMS SERVICES,2018-2019,140603.81
LMB INTERPRETATION SYSTEMS SERVICES,2019-2020,147674.71
MNP,2019-2020,45832.8
NISHA TECHONOLOGIES,2019-2020,100168.35
NORTHERN MICRO,2018-2019,6616.13893442623
NORTHERN MICRO,2019-2020,16445.83106557377
PASCAL JULIEN,2019-2020,10396
PIXELERA,2017-2018,9830.136986301372
PIXELERA,2018-2019,21379.86301369863
PIXELERA,2019-2020,13560
PIXELERA,2020-2021,34803.9
PRA,2017-2018,13673.982608695653
PRA,2018-2019,4212.075000000001
PRA,2019-2020,19676.125
PRODUCTION CASE COMPANY,2018-2019,77742.35
PROFF INFORMATION MANAGEMENT SOLUTIONS,2019-2020,10170
PROFF INFORMATION MANAGEMENT SOLUTIONS,2020-2021,21696
SOFTCHOICE,2017-2018,5796.72356557377
SOFTCHOICE,2018-2019,5796.72356557377
SOFTCHOICE,2019-2020,15.881434426229509
TELUS CANADA,2017-2018,17017.8
XEROX,2018-2019,25236.302366071428
XEROX,2019-2020,19788.65888392857
XEROX,2020-2021,4590.013504464286
YOUNG TOM,2018-2019,11957.4
YOUNG TOM,2020-2021,25368.5
