d_vendor_name,overall_total
HOLMAN FENWICK WILLAN,144098850
PMG TECHNOLOGIES,136091905.69223344
VECTOR AEROSPACE,22935359.080000002
CANADIAN CORPS OF COMMISSIONAIRES,14561153.87957269
TEKSYSTEMS CANADA,13939422.72482985
MINDWIRE SYSTEMS,11016858.713436501
CORADIX TECHNOLOGY CONSULTING,10615534.85026998
SI SYSTEMS,9929812.977328736
NISHA TECHONOLOGIES,9692393.341506848
TPG TECHNOLOGY CONSULTANTS,8351940.828467452
BOMBARDIER,8318843.28
NORTHERN MICRO,8215701.071232877
ADRM TECHNOLOGY CONSULTING,7984896.151441649
AVMAX AVIATION SERVICES,7893801.040000001
MICROSOFT CANADA,7194484.582921699
COFOMO,7095711.756753294
ORACLE CANADA,7054955.946691296
BELL TEXTRON,6835439.6899999995
JASCO APPLIED SCIENCES CANADA,6506857.420040531
FUJITSU,6213849.5194005445
CPCS TRANSCOM,6002604.772473807
APS AVIATION,5535808.591236926
XEROX,5369217.808411956
CANADIAN MARITIME ENGINEERING,5204789.62
IBISKA TELECOM,5083367.907107286
AERO SUPPLIES,5073468.64
VERITAAQ TECHNOLOGY HOUSE,5022646.06505708
QUORUM,4787572.454966651
AEROPRO,4428640.87614278
MID CANADA MOD CENTER,4251463.57
ALTIS HUMAN RESOURCES,4226337.807790941
ADGA GROUP,4161396.7504728907
PRO TEC FIRE SERVICES OF CANADA,4114834.0369704235
DELOITTE AND TOUCHE,4082399.0271784556
ALPINE AEROTECH,4056506.34
MARINE RECYCLING,3990057.9
CHANTIER DAVIE CANADA,3956294.595525813
ERNST YOUNG,3766103.313882726
PORT METRO VANCOUVER,3397740.107526882
HYPERTEC,3387851.08
SYSTEMATIX SOLUTIONS,3245236.1958279815
"NATTIQ",3105051.434988373
WEMINDJI BAND COUNCIL,3059831
MANPOWER SERVICES CANADA,3019383.855558896
ELBIT SYSTEMS,2987820.820027064
GARTNER,2965349.6065638545
175 303 CANADA,2963408.5315845744
DART AEROSPACE,2940545.3
DILLON CONSULTING,2897736.0393880894
HELITRADES,2797094.93
WORKDYNAMICS TECHNOLOGIES,2759182.168309859
LENGKEEK VESSEL ENGINEERING,2753258.4056220097
UNIVERSITY OF ALASKA FAIRBANKS,2703124.21
EQUASION BUSINESS TECHNOLOGIES CONSULTING AND WATERSHED ITS IN CJV,2619058.8543807915
ANDREW MAZEIKIS ANDREW LEE,2613260.5947104422
TENCO,2536707.23
AREOPRO,2500367.6600873587
ARCTIC UAV,2486000
IMPERIAL OIL,2360719.947385311
175303 CANADA,2333727.83963039
FIELD AVIATION COMPANY,2331584.69
CREE NATION OF WEMINDJI,2315386.925008988
WASKAGANISH BAND COUNCIL,2270158.130567569
VANCOUVER FRASER PORT AUTHORITY VFPA,2239958.952879581
ANDIAN TECHNOLOGIES,2222877.765714286
SYSTEMSCOPE,2214454.2718285215
MITSUBISHI MOTOR SALES OF CANADA,2121943.43
EASTMAIN BAND COUNCIL,2074403.9591301323
DBC MARINE SAFETY SYSTEMS,2017346.76
BELL CANADA,1990662.44
HEDDLE MARINE SERVICES,1986595.4199999997
DOMINIS ENGINEERING,1971779.96
HOPE AERO PROPELLER COMPONENTS,1900739.3499999999
SATCOM DIRECT,1872437.9704282884
ELLIOTT AVIATION OF THE QUAD CITIES,1789606.16
EQUASION BUSINESS TECHNOLOGIES,1787180.9036729597
ADVANCED BUSINESS INTERIORS,1739331.1232142858
STANTEC,1695067.5505084747
KPMG,1691799.974551282
SAMSON ASSOCIES CPA CONSULTING,1642977.8681262173
MAXCRAFT AVIONICS,1623116.198
CALIAN,1604258.2387297736
WARTSILA,1594931.5699999998
LIONBRIDGE,1593874.3904334847
PROMAXIS,1587054.93
PRICEWATERHOUSE COOPERS,1559839.832996454
LIM GEOMATICS,1556386.29
PRECISIONIT IDS SYSTEMS CONSULTANTS AND PRECISIONERP INCORPORATED IN JOINT VENTURE,1499066.318897752
CANADA WEST AVIONICS,1479060.8499999999
GEOSYNTEC CONSULTANTS INTERNATIONAL,1474511.0643830074
MORPHO CANADA,1464408.0444444444
MAKWA RESOURCING,1450494.151764929
AMERICAN TRANSPORTATION RESEARCH INSTITUTE ATRI,1438573.22
LES ENTREPRISES FERVEL,1437567.376248631
UNIVERSITY OF WESTERN ONTARIO,1434189.099160584
MESSIER DOWTY,1424341.58
NORTRAX CANADA,1405350.54
INNOTECH ALBERTA,1401200
AIRPORT TECHNOLOGIES,1359066.98
S I NET,1355116.456986386
