d_vendor_name,d_fiscal_year,total
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,107920.6
ATLANTIC BUSINESS INTERIORS,2020-2021,19144.05
AVI SPL CANADA,2017-2018,14960.729606299214
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,11571.82
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,10206.02
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,13541.94
GLOBAL TOTAL OFFICE,2019-2020,1216.0582716049382
GLOBAL TOTAL OFFICE,2020-2021,27023.341728395062
GLOBAL UPHOLSTERY,2018-2019,21116.91
GLOBAL UPHOLSTERY,2020-2021,23526.7
LUMINA IT,2018-2019,26967.5
LUMINA IT,2019-2020,23747.5
NISHA TECHONOLOGIES,2017-2018,167338.58
NISHA TECHONOLOGIES,2019-2020,73412.16
PURESPIRIT SOLUTIONS,2020-2021,89613.75
TEKNION,2017-2018,19869.01
TELUS CANADA,2017-2018,45843.39
