normalized_vendor_name,original_vendor_name
BELL TEXTRON,Bell Textron Canada Limited
BELL TEXTRON,BELL HELICOPTER TEXTRON CANADA LIMITED
BELL TEXTRON,BELL HELICOPTER TEXTRON CANADA LTD
BELL TEXTRON,Bell Helicopter Textron Canada Limited
BELL TEXTRON,BELL TEXTRON CANADA LTD
BELL TEXTRON,BELL HELICOPTER TEXTRON
BELL TEXTRON,BELL TEXTRON CANADA LIMITED/BELL TEXTRON CANADA LIMITEE
BELL TEXTRON,Textron Systems Corporation
BELL TEXTRON,TEXTRON SYSTEMS CORPORATION
BELL TEXTRON,Bell Helicopter Textron Inc.
BELL TEXTRON,BELL HELICOPTER
BELL TEXTRON,BELL HELICOPTER TEXTRON INC.
BELL TEXTRON,TEXTRON AVIATION COMPANY
BELL TEXTRON,FLIGHT SAFETY TEXTRON AVIATION
BELL TEXTRON,FLIGHTSAFETY TEXTRON AVIATION TRAINING
BELL TEXTRON,FIGHTSAFETY TEXTRON AVIATION
BELL TEXTRON,FLIGHTSAFETY TEXTRON AVIATION
BELL TEXTRON,Bell Textron Inc.
