owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,180536.31,185352.49
aafc-aac,2018-2019,94474.97,95969.45
aafc-aac,2019-2020,19366.03,19393.10
aafc-aac,2021-2022,111562.98,103513.37
csc-scc,2017-2018,348305.19,357321.57
csc-scc,2018-2019,165784.50,168335.35
csc-scc,2019-2020,159285.00,158369.00
csc-scc,2021-2022,326423.01,300082.55
dfo-mpo,2017-2018,25597.10,26249.55
dfo-mpo,2018-2019,42220.54,42711.75
dfo-mpo,2019-2020,24205.42,24291.48
dnd-mdn,2017-2018,5191076.23,5330310.19
dnd-mdn,2018-2019,1714253.02,1741827.20
dnd-mdn,2019-2020,351307.95,351990.01
dnd-mdn,2021-2022,212526.83,196704.23
nrc-cnrc,2017-2018,10639.95,10939.44
nrc-cnrc,2021-2022,11300.00,10232.11
rcmp-grc,2017-2018,314581.95,322567.72
rcmp-grc,2018-2019,414888.11,421280.37
rcmp-grc,2019-2020,220068.68,219780.79
rcmp-grc,2020-2021,62806.42,59708.20
rcmp-grc,2021-2022,431760.71,396172.31
