owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,793704.8123239437
aandc-aadnc,2018-2019,147073.32897119338
aandc-aadnc,2019-2020,183778.81102880655
cer-rec,2020-2021,73365.25
csa-asc,2017-2018,12068.4
dfo-mpo,2017-2018,24973
dnd-mdn,2017-2018,206251.54167752925
dnd-mdn,2018-2019,438449.2783224708
dnd-mdn,2019-2020,70369.62
dnd-mdn,2020-2021,225905.72655820928
ec,2017-2018,157294.73048048047
ec,2018-2019,273921.4603598775
ec,2019-2020,479690.2128790199
ec,2020-2021,478379.58388208266
esdc-edsc,2020-2021,56505.9836440678
isc-sac,2018-2019,147073.32897119338
isc-sac,2019-2020,148288.81102880655
isc-sac,2020-2021,88459.9926914153
pwgsc-tpsgc,2017-2018,280349.8134809769
pwgsc-tpsgc,2018-2019,366746.67674529884
pwgsc-tpsgc,2019-2020,232509.6456122642
pwgsc-tpsgc,2020-2021,152011.1862295082
rcmp-grc,2018-2019,24627.25
