owner_org,d_fiscal_year,total
aafc-aac,2018-2019,38543.17
cbsa-asfc,2019-2020,22137.16
cic,2018-2019,5926.04203125
cic,2019-2020,36351.203652203236
cic,2020-2021,29485.566546762588
csc-scc,2017-2018,27090.000000000004
csc-scc,2018-2019,41367.7296020012
csc-scc,2019-2020,87874.3360170251
csc-scc,2020-2021,48879.10438097372
dfatd-maecd,2018-2019,12873
dfo-mpo,2017-2018,22140.291299624147
dfo-mpo,2018-2019,11139.238372093023
dnd-mdn,2017-2018,17228512.52012732
dnd-mdn,2018-2019,29126177.805092327
dnd-mdn,2019-2020,15260204.811169103
dnd-mdn,2020-2021,15240389.486568293
ec,2017-2018,768905.5573791264
ec,2018-2019,932612.3651561905
ec,2019-2020,936077.6891296533
ec,2020-2021,843164.5112159406
nrc-cnrc,2017-2018,10154637.2670512
nrc-cnrc,2018-2019,19144158.70771274
nrc-cnrc,2019-2020,20126712.63790662
nrc-cnrc,2020-2021,18865204.815984942
nrcan-rncan,2017-2018,1214731.0529493724
nrcan-rncan,2018-2019,1306255.8841486415
nrcan-rncan,2019-2020,1275963.0057645985
nrcan-rncan,2020-2021,1524342.951420199
pc,2017-2018,17394.2088700565
pc,2018-2019,7329.958870056497
pc,2019-2020,7350.0409491525425
pc,2020-2021,7329.958870056497
pwgsc-tpsgc,2017-2018,165652.7199536483
pwgsc-tpsgc,2018-2019,435293.6480119677
pwgsc-tpsgc,2019-2020,12497.652034383955
rcmp-grc,2017-2018,321713.9978409617
rcmp-grc,2018-2019,368876.94853111194
