owner_org,d_fiscal_year,total,total_constant_2019_dollars
cer-rec,2017-2018,16756.70,17190.93
cer-rec,2018-2019,16664.89,16924.58
cer-rec,2019-2020,24107.46,23883.72
cer-rec,2020-2021,25728.72,24459.53
cer-rec,2021-2022,25728.72,23887.70
dfo-mpo,2017-2018,5467196.25,5608869.19
dfo-mpo,2018-2019,5467196.25,5552219.23
dfo-mpo,2019-2020,5482174.87,5435910.93
dfo-mpo,2020-2021,5467196.25,5197501.00
dfo-mpo,2021-2022,5467196.25,5075991.03
dnd-mdn,2017-2018,107564044.22,110352811.61
dnd-mdn,2018-2019,104230000.17,105850089.59
dnd-mdn,2019-2020,104134321.89,103254260.65
dnd-mdn,2020-2021,103430362.63,98328152.49
dnd-mdn,2021-2022,88150627.31,82226106.61
esdc-edsc,2017-2018,501157.77,513194.80
esdc-edsc,2018-2019,456001.92,464440.55
esdc-edsc,2021-2022,557484.47,507670.84
nrc-cnrc,2017-2018,8040.68,8255.20
phac-aspc,2020-2021,282500000.00,268606708.45
pwgsc-tpsgc,2018-2019,430588.93,435311.70
pwgsc-tpsgc,2019-2020,679435.79,677975.85
tc,2017-2018,697568.62,714227.94
tc,2019-2020,211272.12,210030.59
tc,2021-2022,36560.58,33033.99
