d_vendor_name,d_fiscal_year,total
A HUNDRED ANSWERS,2018-2019,43245.27983561644
A HUNDRED ANSWERS,2019-2020,131055.09016438357
ACNIELSEN COMPANY OF CANADA,2018-2019,272933.8361751152
ACNIELSEN COMPANY OF CANADA,2019-2020,376395.24382488476
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,306767.2303402201
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,646286.6258073208
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,1007408.643852459
AGILEC,2017-2018,949498.4237691131
AGILEC,2018-2019,2864189.4601299693
AGILEC,2019-2020,2872036.554541284
AGILEC,2020-2021,2864189.4601299693
ALLIANCE EVENTS,2017-2018,226288.15000000002
ATLANTIC BUSINESS INTERIORS,2018-2019,59841.71
ATLANTIC BUSINESS INTERIORS,2019-2020,196424.4
ATLANTIC BUSINESS INTERIORS,2020-2021,13039.07
AXIOS SYSTEMS,2019-2020,280801.28
BEECHWOOD CEMETERY COMPANY,2017-2018,117131.05659912375
BEECHWOOD CEMETERY COMPANY,2018-2019,117131.05659912375
BEECHWOOD CEMETERY COMPANY,2019-2020,117451.9636035049
BEECHWOOD CEMETERY COMPANY,2020-2021,117131.05659912375
BRIDGEABLE,2019-2020,198250.2
CALIAN,2017-2018,3874056.191708206
CALIAN,2018-2019,7684948.423768996
CALIAN,2019-2020,7739640.576984801
CALIAN,2020-2021,7684948.423768996
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,1147091.454602133
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,947536.21
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,1208126.07
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,944096.22
CANADIAN PRESS ENTERPRISES,2017-2018,140156.16
CANADIAN PRESS ENTERPRISES,2018-2019,70918.8
CANADIAN PRESS ENTERPRISES,2019-2020,72342.6
CANADIAN PRESS ENTERPRISES,2020-2021,86960.28
CANADIAN VETERANS VR SERVICE,2017-2018,8995962.191621067
CANADIAN VETERANS VR SERVICE,2018-2019,6136971.467708618
CAPITAL THERAPY SERVICES,2017-2018,168897.23707994766
CAPITAL THERAPY SERVICES,2018-2019,83462.75943396226
CARAHSOFT TECHNOLOGIES,2017-2018,36299.4451948052
CARAHSOFT TECHNOLOGIES,2018-2019,662464.8748051949
CBCI TELECOM,2018-2019,528784.28
CBCI TELECOM,2019-2020,227486.11
CDW CANADA,2018-2019,194117.26761643836
CDW CANADA,2019-2020,101027.0126567857
CDW CANADA,2020-2021,220469.33972677594
CNW GROUP,2017-2018,27644.101876675606
CNW GROUP,2018-2019,45200
CNW GROUP,2019-2020,51076
CNW GROUP,2020-2021,45200.00000000001
COLLEGES AND INSTITUTES CANADA,2018-2019,117981.61375673595
COLLEGES AND INSTITUTES CANADA,2019-2020,212715.61889145497
COLLEGES AND INSTITUTES CANADA,2020-2021,212134.42867590455
COMPUCOM CANADA,2018-2019,996194.4
CONTRACT COMMUNITY,2017-2018,224950.09140767824
CONTRACT COMMUNITY,2018-2019,22891.72760511883
COSSETTE COMMUNICATIONS,2017-2018,1894494.62
COSSETTE COMMUNICATIONS,2018-2019,3029637.197912503
COSSETTE COMMUNICATIONS,2019-2020,5060836.352087497
COSSETTE COMMUNICATIONS,2020-2021,4836400
DALKIA FRANCE,2017-2018,397701.2592882284
DALKIA FRANCE,2018-2019,397701.2592882284
DALKIA FRANCE,2019-2020,398790.851779429
DALKIA FRANCE,2020-2021,397701.2592882284
DATARITE,2018-2019,33574.68
DATARITE,2019-2020,248737.37
DATARITE,2020-2021,24391.5
DELL COMPUTER,2018-2019,577242.86
DELL COMPUTER,2019-2020,564168.1507142857
DELL COMPUTER,2020-2021,1339469.6392857144
DR FRANCOIS BRUNET,2017-2018,190162.39049773756
DR FRANCOIS BRUNET,2018-2019,47410.349411764706
DR ROBERT EATON,2017-2018,142463.46978851964
DR ROBERT EATON,2018-2019,142463.46978851964
DR STEVEN SPIESS,2017-2018,184981.61276522928
DR STEVEN SPIESS,2018-2019,184981.61276522928
EKOS RESEARCH ASSOICATES,2017-2018,26198.788865546216
EKOS RESEARCH ASSOICATES,2018-2019,61140.05816641726
EKOS RESEARCH ASSOICATES,2019-2020,94213.88296803653
EKOS RESEARCH ASSOICATES,2020-2021,36132.153094170404
ENVIRONICS RESEARCH GROUP,2018-2019,98379.505
ENVIRONICS RESEARCH GROUP,2019-2020,122472.445
ENVIRONICS RESEARCH GROUP,2020-2021,94567.32433035715
ERGOWORKS ATLANTIC,2018-2019,23630.47
ERGOWORKS ATLANTIC,2019-2020,132456.75015013537
ERGOWORKS ATLANTIC,2020-2021,33592.769849864635
EXITCERTIFIED,2019-2020,287500
EXITCERTIFIED,2020-2021,76383
FAREN HODGSON,2017-2018,252468.32622222227
FEAST INTERACTIVE,2018-2019,23173.24817518248
FEAST INTERACTIVE,2019-2020,188475.7518248175
FONDS DU SOUVENIR,2018-2019,364138.71
FORUM RESEARCH,2019-2020,78588.67064301553
FORUM RESEARCH,2020-2021,111181.64645232816
FOXWISE TECHNOLOGIES,2018-2019,5653.475409836065
FOXWISE TECHNOLOGIES,2019-2020,390346.6345901639
FREEBALANCE,2017-2018,305855.4210526316
FREEBALANCE,2018-2019,219326.57894736843
FREEBALANCE,2019-2020,300236.39057971013
FREEBALANCE,2020-2021,270825.9957183668
GARTNER,2018-2019,63673.76712328767
GARTNER,2019-2020,353663.7776854555
GARTNER,2020-2021,608453.0375311635
GILMORE REPRODUCTIONS,2018-2019,566650.4770168855
GILMORE REPRODUCTIONS,2019-2020,592196.9336960601
GILMORE REPRODUCTIONS,2020-2021,614487.4092870544
GLOBAL KNOWLEDGE,2018-2019,46770.5
GLOBAL KNOWLEDGE,2020-2021,148837.31
GOSS GILROY,2018-2019,74074.10714285714
GOSS GILROY,2019-2020,182365.46316964287
GOSS GILROY,2020-2021,202282.71484375
GRAND AND TOY,2017-2018,115795.66
GRAND AND TOY,2018-2019,148377.76
GRAND AND TOY,2019-2020,111656.59
GRAND AND TOY,2020-2021,32429.590000000004
HYPERTEC,2019-2020,349369.37
HYPERTEC,2020-2021,549344.8799999999
IBM CANADA,2018-2019,242959.5336712329
IBM CANADA,2019-2020,713477.0360446142
IBM CANADA,2020-2021,961002.8339827831
IMP GROUP,2017-2018,19126.76094890511
IMP GROUP,2018-2019,349063.38731751824
IMP GROUP,2019-2020,350019.7253649635
IMP GROUP,2020-2021,329936.62636861316
INDUSTRIES ROUILLARD,2018-2019,18844.06
INDUSTRIES ROUILLARD,2019-2020,79036.14
INDUSTRIES ROUILLARD,2020-2021,122654.89
INTEGRA NETWORKS,2018-2019,199189.2
INTEGRA NETWORKS,2020-2021,36836.37
IRON MOUNTAIN,2018-2019,1199910
IRON MOUNTAIN CANADA,2017-2018,772664.1907740422
IRON MOUNTAIN CANADA,2018-2019,772664.1907740422
IRON MOUNTAIN CANADA,2019-2020,774781.0789679437
IRON MOUNTAIN CANADA,2020-2021,453014.0734949179
IRON MOUNTAIN CANADA OPER,2018-2019,999925
J A CREATIVE SERVICES,2017-2018,53048.99787104623
J A CREATIVE SERVICES,2018-2019,53048.99787104623
J A CREATIVE SERVICES,2019-2020,53194.33759124088
J A CREATIVE SERVICES,2020-2021,44267.90050293751
J A MEDIA SERVICES,2017-2018,50916.50091240877
J A MEDIA SERVICES,2018-2019,50916.50091240877
J A MEDIA SERVICES,2019-2020,51055.99817518249
J A MEDIA SERVICES,2020-2021,71583.53329204935
JJ MEDICAL,2017-2018,188862.42532855438
JJ MEDICAL,2018-2019,188862.42532855438
JULIUS EGBEYEMI AND TABITHA EGBEYEMI,2017-2018,592565.0813227337
LAST POST FUND,2019-2020,417702.54227057716
LAST POST FUND,2020-2021,466242.8988647115
LEAN AGILITY,2017-2018,77608.09999999999
LEAN AGILITY,2018-2019,41727.75
LEAN AGILITY,2019-2020,112504.5
LUCION MEDIA,2018-2019,292176.19
M5 MARKETING COMMUNICATIONS IN,2020-2021,550310
MEDAVIE,2017-2018,20951945.80377117
MEDAVIE,2018-2019,20951945.80377117
MEDAVIE,2019-2020,21009348.395014383
MEDAVIE,2020-2021,20951945.80377117
MENTAL HEALTH COMMISSION OF CANADA,2017-2018,285969.5652173913
MENTAL HEALTH COMMISSION OF CANADA,2018-2019,285969.5652173913
MENTAL HEALTH COMMISSION OF CANADA,2019-2020,286753.04347826086
MENTAL HEALTH COMMISSION OF CANADA,2020-2021,285969.5652173913
MENTAL HEALTH FIRST AID,2017-2018,273332.5513196481
MENTAL HEALTH FIRST AID,2018-2019,273332.5513196481
MENTAL HEALTH FIRST AID,2019-2020,274081.40762463346
MICROSOFT CANADA,2018-2019,31025.829999999998
MICROSOFT CANADA,2019-2020,236615.85355216733
MICROSOFT CANADA,2020-2021,7154206.521844424
MNP,2018-2019,71568.16133620689
MNP,2019-2020,1238950.47169688
MNP,2020-2021,1235565.361118473
MYLENE TOURIGNY,2017-2018,452726.76405733183
NISHA TECHONOLOGIES,2017-2018,503220.6104517454
NISHA TECHONOLOGIES,2018-2019,752281.23
NISHA TECHONOLOGIES,2019-2020,336058.3
NISHA TECHONOLOGIES,2020-2021,212650.6
NORTHERN MICRO,2017-2018,228779.63999999998
NORTHERN MICRO,2018-2019,711002.65
NORTHERN MICRO,2019-2020,343777.95999999996
NORTHERN MICRO,2020-2021,225845.63
OPEN STORAGE SOLUTIONS,2017-2018,85636.70649350648
OPEN STORAGE SOLUTIONS,2018-2019,133844.2435064935
OQ MEASURES,2017-2018,37291.036078860896
OQ MEASURES,2018-2019,90140.58389923329
OQ MEASURES,2019-2020,90387.544403066815
OQ MEASURES,2020-2021,90140.58389923329
ORACLE CANADA,2017-2018,153873.02745166072
ORACLE CANADA,2018-2019,454316.26911963377
ORACLE CANADA,2019-2020,1221610.480063104
ORACLE CANADA,2020-2021,404348.95698098594
PHOENIX STRATEGIC PERSPECTIVES,2017-2018,34348.748016194324
PHOENIX STRATEGIC PERSPECTIVES,2018-2019,121624.38480431848
PHOENIX STRATEGIC PERSPECTIVES,2019-2020,97253.6599197007
PHOENIX STRATEGIC PERSPECTIVES,2020-2021,150493.52725978647
PROSCI CANADA,2018-2019,45063.22929936306
PROSCI CANADA,2019-2020,315980.27070063696
QMR,2017-2018,97841.65789473684
QMR,2018-2019,22636.842105263157
QMR,2019-2020,99615
QMR,2020-2021,74586.196875
QUILLER AND BLAKE ADVERTISING,2018-2019,611227.2727272727
QUILLER AND BLAKE ADVERTISING,2019-2020,349272.7272727273
R E GILMORE INVESTMENTS,2017-2018,884807.108199903
R E GILMORE INVESTMENTS,2018-2019,1324766.5151191782
R E GILMORE INVESTMENTS,2019-2020,774159.3410214168
R E GILMORE INVESTMENTS,2020-2021,772044.1515650742
RAYMOND CHABOT GRANT THORNTON,2017-2018,24521
RAYMOND CHABOT GRANT THORNTON,2018-2019,734235.6514052214
RAYMOND CHABOT GRANT THORNTON,2019-2020,880573.1434331917
RAYMOND CHABOT GRANT THORNTON,2020-2021,903179.7058828278
RAYMOND GRANT THORNTON,2018-2019,86569.46120218579
RAYMOND GRANT THORNTON,2019-2020,121880.6887978142
RELEASE TEAM,2018-2019,9836.35475409836
RELEASE TEAM,2019-2020,21080.38950819672
RELEASE TEAM,2020-2021,201149.98573770493
ROBERT WEISSMANN,2018-2019,354586.4
SAINT ELIZABETH HEALTH CARE,2017-2018,89365.50574338087
SAINT ELIZABETH HEALTH CARE,2018-2019,89365.50574338087
SAINT ELIZABETH HEALTH CARE,2019-2020,89610.34274541753
SAINT ELIZABETH HEALTH CARE,2020-2021,89365.50574338087
SECURITAS,2017-2018,286012.3993229167
SECURITAS,2018-2019,286012.3993229167
SECURITAS,2019-2020,143397.99746875
SOMOS,2017-2018,3634763.450834879
SOMOS,2018-2019,5182343.143869118
SOMOS,2019-2020,4882880.755608028
SOMOS,2020-2021,4869539.551357733
STIFF SENTENCES,2017-2018,385073.1750330251
STIFF SENTENCES,2018-2019,3813936.591809775
STIFF SENTENCES,2019-2020,3824385.7331571993
TARGET COMMUNICATIONS,2017-2018,674010.2157772622
TARGET COMMUNICATIONS,2018-2019,2116958.774222738
TARGET COMMUNICATIONS,2020-2021,327135
TEKNION,2017-2018,111537.64
TEKNION,2018-2019,448369.67
TEKNION,2019-2020,519016.1214942529
TEKNION,2020-2021,63790.07850574712
TFN PROPRETE NORD NORMANDIE,2017-2018,136617.23540145985
TFN PROPRETE NORD NORMANDIE,2018-2019,136617.23540145985
TFN PROPRETE NORD NORMANDIE,2019-2020,136991.5291970803
TFN PROPRETE NORD NORMANDIE,2020-2021,136617.23540145985
THE EARNSCLIFFE STRATEGY GROUP,2017-2018,36887.47623430963
THE EARNSCLIFFE STRATEGY GROUP,2018-2019,76538.68265457927
THE EARNSCLIFFE STRATEGY GROUP,2019-2020,21618.522398239824
THE EARNSCLIFFE STRATEGY GROUP,2020-2021,59548.96871287129
THE ROYAL CANADIAN LEGION,2017-2018,481666.52567081986
THE ROYAL CANADIAN LEGION,2018-2019,319783.49301359884
THE ROYAL CANADIAN LEGION,2019-2020,329962.7597600961
THE ROYAL CANADIAN LEGION,2020-2021,320239.64057751023
TIREE,2017-2018,232967.552460733
TOTAL ABILITY,2017-2018,528730.0523168909
TOTEM OFFISOURCE,2017-2018,44349.65
TOTEM OFFISOURCE,2018-2019,152116.80000000002
TOTEM OFFISOURCE,2019-2020,14597.49
TOTEM OFFISOURCE,2020-2021,28047.05
TPG TECHNOLOGY CONSULTANTS,2017-2018,10522695.806092843
TPG TECHNOLOGY CONSULTANTS,2018-2019,10522695.806092843
TPG TECHNOLOGY CONSULTANTS,2019-2020,19435629.411764704
TPG TECHNOLOGY CONSULTANTS,2020-2021,19809160.686673086
TRIMTAG TRADING,2017-2018,188385
TRIMTAG TRADING,2018-2019,81937.5
TRIMTAG TRADING,2019-2020,269192.0827067669
TRIMTAG TRADING,2020-2021,254093.66729323307
TRM TECHNOLOGIES,2017-2018,66282.87452054795
TRM TECHNOLOGIES,2018-2019,96087.92547945205
TRM TECHNOLOGIES,2020-2021,32343.75
UNIVERSITE SAINTE ANNE,2017-2018,59617.14424516729
UNIVERSITE SAINTE ANNE,2018-2019,83476.76179219992
UNIVERSITE SAINTE ANNE,2019-2020,308960.30973312096
UNIVERSITE SAINTE ANNE,2020-2021,270043.7699954313
VETS CANADA,2017-2018,506034.89254108723
VETS CANADA,2018-2019,253710.6447534766
VICTORIA POINT,2017-2018,350152.1709006929
VICTORIA POINT REHAB,2017-2018,474487
