normalized_vendor_name,original_vendor_name
OPENTEXT,Open Text Corporation
OPENTEXT,OPEN TEXT CORPORATION
OPENTEXT,MICRO FOCUS (CANADA) LIMITED
OPENTEXT,Attachmate Corporation
OPENTEXT,ATTACHMATE CANADA LTD.
OPENTEXT,Attachmate Canada Ltd
OPENTEXT,Micro Focus (Canada) Ltd
OPENTEXT,ATTACHMATE CORPORATION
OPENTEXT,MICRO FOCUS CANADA LIMITED
OPENTEXT,ATTACHMATE CANADA LTD
OPENTEXT,MICRO FOCUS (CANADA) ULC
OPENTEXT,Micro Focus (Canada) Ltd.
OPENTEXT,MICRO FOCUS INC.
OPENTEXT,Micro Focus Software Solutions Canada Co
OPENTEXT,Micro Focus Software Solutions Canada Co.
OPENTEXT,ATTACHMATE CANADA LIMITED
OPENTEXT,Attachmate Incorporated Canada
OPENTEXT,ATTACHMATE INCORPORATED CANADA
OPENTEXT,Micro Focus (Canada) Limited
OPENTEXT,Attachmate Corp
OPENTEXT,OPENTEXT
OPENTEXT,Micro Focus
OPENTEXT,MICRO FOCUS (CANADA) LTD.
OPENTEXT,ATTACHMATE Incorporated Canada
OPENTEXT,OPEN TEXT CANADA CORPORATION
OPENTEXT,OPEN TEXT
OPENTEXT,MICRO FOCUS ( CANADA ) LIMITED
OPENTEXT,Attachmate Canada Limited
OPENTEXT,Open Text Inc.
OPENTEXT,MICRO FOCUS SOFTWARE SOLUTIONS CANADA CO
OPENTEXT,MICRO FOCUS SOFTWARE SOLUTIONS CANA
OPENTEXT,Open Text  Corporation
OPENTEXT,Opentext
OPENTEXT,Open Text
OPENTEXT,Oen Text Corporation
OPENTEXT,OPEN TEXT INC
OPENTEXT,MICRO FOCUS SOFTWARE SOLUTIONS
OPENTEXT,Open Text Corp.
OPENTEXT,OPENTEXT CORPORATION
OPENTEXT,MICRO FOCUS SOFTWARE (CANADA) INC.
OPENTEXT,OpenText Corporation
OPENTEXT,OPEN TEXT  CORPORATION
OPENTEXT,OpenText
OPENTEXT,Open Text Inc
OPENTEXT,MICRO FOCUS SOFTWARE SOLUTIONS CAN
OPENTEXT,Open Text Corporation Hummingbird L
OPENTEXT,OPEN TEXT CORPORATION OTTAWA
OPENTEXT,Micro Focus Software Canada Inc.
OPENTEXT,Micro Focus Software Canada ULC
OPENTEXT,Attachmate Canada
OPENTEXT,MICRO FOCUS LEGAL DEPARTMENT
OPENTEXT,OpenText Inc.
OPENTEXT,SSC:  Opentext
OPENTEXT,"MICRO FOCUS (CANADA) LTD - TORONTO, ON"
OPENTEXT,MICRO FOCUS (CANADA) LTD
OPENTEXT,MICRO FOCUS CANADA ULC
