d_vendor_name,overall_total
COSSETTE COMMUNICATIONS,14968692.51
BANFIELD SEGUIN,8871842.45
RAYMOND CHABOT GRANT THORNTON,4646115.63
NORTHERN MICRO,4456636.00
NISHA TECHONOLOGIES,3844087.06
MICROSOFT CANADA,3694509.33
WORLDREACH SOFTWARE,2952998.97
ACART COMMUNICATIONS,2578820.53
RICOH,2135035.21
KPMG,2073053.91
SIERRA SYSTEMS GROUP,1559771.74
MAVERIN,1546857.00
ALTIS HUMAN RESOURCES,1474702.62
"NATIONS TRANSLATION GROUP",1403461.16
THE MASHA KRUPP TRANSLATION GROUP,1265893.62
DMTI SPATIAL,1234488.94
QMR,1125243.83
IBM CANADA,1072560.73
SAS INSTITUTE,1018879.02
TERAMACH TECHNOLOGIES,892763.11
ARTEMP PERSONNEL SERVICES,890268.94
SYNERSOLUTIONS TECHNOLOGIES,886711.00
ADRM TECHNOLOGY CONSULTING,858499.05
THE AIM GROUP,782941.36
THOMAS SCHMIDT,772920.00
LUMINA IT,712972.69
EKOS RESEARCH ASSOCIATES,699542.77
BELL CANADA,657790.29
EBSCO CANADA,651154.24
ESRI,647284.72
CBCI TELECOM,634248.06
IHS GLOBAL,576000.58
GOOGLE CANADA,559350.00
IPSS,552236.34
AECOM,539837.93
CANADIAN CORPS OF COMMISSIONAIRES,504942.42
IPSOS,468829.11
DELL COMPUTER,449195.29
BELL DISTRIBUTION,447191.85
PRINTERS PLUS,444601.91
SOLANA NETWORKS,438451.58
WORKDYNAMICS TECHNOLOGIES,414214.08
DONNA CONA,400253.69
MAXSYS STAFFING AND CONSULTING,389601.47
THE RIGHT DOOR CONSULTING,377313.78
SAMSON ASSOCIES,359905.00
JUNO RISK SOLUTIONS,356751.09
CALIAN,353914.02
ENVIRONICS RESEARCH GROUP,347676.44
GRAYBRIDGE INTERNATIONAL CONSULTING,338126.61
ROGERS,336061.41
ADGA GROUP,335542.29
ACT,319925.66
IMP GROUP,305100.00
TAG HR,280576.28
HEWLETT PACKARD,279167.69
CARAHSOFT TECHNOLOGY,275938.01
GARTNER,266583.67
HYPERTEC,256012.80
SOFTCHOICE,245896.10
QUINTET CONSULTING,221506.38
ITEX,219541.57
VMWARE,208734.71
MCMASTER UNIVERSITY,192649.57
SPEARHEAD MANAGEMENT CANADA,176562.50
STANTEC,169086.92
CISION CANADA,162688.36
PROTAK CONSULTING GROUP,146617.50
MODIS CANADA,144614.31
JOHN WILEY SONS,143776.15
GC STRATEGIES,142210.50
TEKNION,140857.68
TRANSPOLAR TECHNOLOGY,137442.03
LANSDOWNE TECHNOLOGIES,129526.25
ECOLE DE LANGUES ABCE,127320.86
PRA,126384.20
BDO CANADA,126228.06
CONTRACT COMMUNITY,122898.97
HDP GROUP,120603.28
CSDC SYSTEMS,120128.62
THE HALIFAX GROUP,112797.57
RISK SCIENCES INTERNATIONAL,111076.68
CARLETON UNIVERSITY,109658.41
WOLTERS KLUWER,106380.46
INTEGRA NETWORKS,100329.59
ECLIPSYS SOLUTIONS,97188.26
CHUBB EDWARDS,93269.37
NOVA NETWORKS,91883.23
EXCEL HUMAN RESOURCES,86938.50
XEROX,83628.41
DELOITTE,82982.78
LANNICK CONTRACT SOLUTIONS,81252.97
FERENCE COMPANY CONSULTING,80230.00
PRECISIONIT,80114.19
GENERAL DYNAMICS,79989.52
TIREE,62723.83
COFOMO,62150.00
FAST TRACK STAFFING,61782.75
MNP,60818.86
PRICEWATERHOUSE COOPERS,60754.32
FORD MOTOR COMPANY,55151.91
LES ENQUETES HENRI,55150.63
COMMVAULT SYSTEMS,51891.05
BRECKENHILL,49578.76
CHARRON HUMAN RESOURCES,45313.00
GLOBAL UPHOLSTERY,40766.21
UNIVERSITY OF OTTAWA,39500.00
LEAN AGILITY,38307.57
NITAM SOLUTIONS,36995.50
GENERAL MOTORS,34372.57
TOTEM OFFISOURCE,32915.77
BERLITZ CANADA,30269.75
CDW CANADA,30025.05
SUBARU CANADA,28679.80
QUORUS CONSULTING GROUP,28585.01
QUANTUM MANAGEMENT SERVICES,26276.35
FAST FORWARD FRENCH,25427.61
"NATTIQ",24916.50
ORBIS RISK CONSULTING,24916.50
SIMPLEX GRINNELL,24893.90
CGI,24860.00
DOLOMITE NETWORKS,24860.00
RHEA,24577.50
CISTEL TECHNOLOGY,24385.40
IFATHOM,24000.00
MELTWATER NEWS CANADA,23730.00
NEWFOUND RECRUITING,23523.55
TRM TECHNOLOGIES,22600.00
UNIVERSITY OF WATERLOO,22600.00
STIFF SENTENCES,21187.50
ECOLE DE LANGUES EAGLE,19992.00
PANASONIC,19716.07
JUMPING ELEPHANTS,17274.88
TURTLE ISLAND STAFFING,17235.76
MEDIA Q,16950.00
ELSEVIER,16281.08
CONVERSART CONSULTING,16272.00
MORPHO CANADA,16192.90
OPENTEXT,15496.94
DARE HUMAN RESOURCES,14944.36
THOMSON REUTERS,14705.88
SHARP ELECTRONICS,14384.84
INSTITUTE ON GOVERNANCE,12500.00
ADVANCED BUSINESS INTERIORS,11435.60
KNOLL NORTH AMERICA,11409.71
LEXISNEXIS CANADA,9361.62
