owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,4230491.69,4340178.93
dnd-mdn,2018-2019,10475418.45,10677330.68
dnd-mdn,2019-2020,4062225.41,4029604.48
dnd-mdn,2020-2021,3438992.15,3267000.59
dnd-mdn,2021-2022,4505723.66,4175974.52
rcmp-grc,2017-2018,374743.73,383731.42
rcmp-grc,2018-2019,822614.56,836576.79
rcmp-grc,2019-2020,8194.05,8167.63
rcmp-grc,2020-2021,82070.55,77279.10
rcmp-grc,2021-2022,436241.47,405125.68
tc,2017-2018,62055.30,63629.32
tc,2018-2019,177975.00,180161.65
tc,2019-2020,140944.90,137789.60
tc,2020-2021,125091.00,118620.96
tc,2021-2022,42634.90,38866.45
