owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,6411.53,6489.06
aafc-aac,2019-2020,47308.56,46945.99
aafc-aac,2020-2021,20972.51,19829.64
aafc-aac,2021-2022,24710.63,22408.82
cbsa-asfc,2019-2020,13929.41,13592.31
cbsa-asfc,2020-2021,182723.53,172661.35
cbsa-asfc,2021-2022,101272.11,93640.51
cfia-acia,2020-2021,19755.39,18602.03
cfia-acia,2021-2022,100148.86,92982.71
cgc-ccg,2018-2019,136721.17,138066.37
cgc-ccg,2020-2021,31463.25,29626.36
dnd-mdn,2017-2018,357557.71,366772.04
dnd-mdn,2019-2020,15365.45,15420.08
dnd-mdn,2020-2021,984319.08,936146.35
dnd-mdn,2021-2022,182951.46,171789.23
ec,2017-2018,78173.87,80016.59
ec,2018-2019,115139.85,117428.06
ec,2019-2020,34557.78,34266.14
ec,2020-2021,32869.94,31163.60
ec,2021-2022,185061.24,169334.88
hc-sc,2017-2018,878756.12,899575.79
hc-sc,2018-2019,175618.59,177924.11
hc-sc,2019-2020,1090868.46,1077690.73
hc-sc,2020-2021,237580.20,224755.47
hc-sc,2021-2022,124925.14,114449.83
nrc-cnrc,2017-2018,60737.08,62189.68
nrc-cnrc,2018-2019,98506.33,99643.13
nrc-cnrc,2019-2020,116426.13,114367.54
nrc-cnrc,2020-2021,449949.62,423853.97
nrc-cnrc,2021-2022,233520.93,212272.41
nrcan-rncan,2021-2022,24851.52,22445.89
pc,2019-2020,20681.26,20644.69
pc,2020-2021,17936.10,17164.79
phac-aspc,2017-2018,39793.99,40825.19
phac-aspc,2018-2019,39793.99,40412.85
phac-aspc,2019-2020,39988.64,39651.18
phac-aspc,2020-2021,75139.25,71432.65
phac-aspc,2021-2022,75139.25,69762.66
