d_vendor_name,d_fiscal_year,total
727619 ALBERTA O A ROUGHRIDER,2017-2018,148884.03569011576
727619 ALBERTA O A ROUGHRIDER,2018-2019,2012691.593588602
727619 ALBERTA O A ROUGHRIDER,2019-2020,2018205.8171326804
727619 ALBERTA O A ROUGHRIDER,2020-2021,2012691.593588602
736902 ONTARIO,2017-2018,515581.56662125344
736902 ONTARIO,2018-2019,1030098.2237787467
736902 ONTARIO,2019-2020,421227.7896
736902 ONTARIO,2020-2021,4327390.42721519
9090 5092 QUEBEC,2017-2018,2638469.608554913
9090 5092 QUEBEC,2018-2019,6046597.565935555
9090 5092 QUEBEC,2019-2020,5028699.145509531
9099 3593 QUEBEC INTER PROJE,2018-2019,1093716.7072455753
9099 3593 QUEBEC INTER PROJE,2019-2020,2313874.652323009
9099 3593 QUEBEC INTER PROJE,2020-2021,3331923.9855533675
9275 0181 QUEBEC,2018-2019,1095100.7231465848
9275 0181 QUEBEC,2019-2020,1936265.0467229472
9275 0181 QUEBEC,2020-2021,1930974.705065234
AECOM,2017-2018,5286047.943694781
AECOM,2018-2019,7255409.265403967
AECOM,2019-2020,5878252.3405071795
AECOM,2020-2021,3649056.5445240294
ALLEN HASTINGS,2017-2018,1968283.96
ALLEN HASTINGS,2018-2019,2323484.2012698967
ALLEN HASTINGS,2019-2020,2397120.4890131224
ALLEN HASTINGS,2020-2021,2019093.3297169814
ALPINE HELICOPTERS,2017-2018,3621323.23
ALPINE HELICOPTERS,2018-2019,1433496.21
ALPINE HELICOPTERS,2019-2020,592788.87
ALPINE HELICOPTERS,2020-2021,1053650.687886598
ALVA CONSTRUCTION,2017-2018,998861.1570305678
ALVA CONSTRUCTION,2018-2019,2178605.4051282047
ALVA CONSTRUCTION,2019-2020,2373123.7448717947
AMEC FOSTER WHEELER AMERICAS,2017-2018,3095211.6228346457
AMEC FOSTER WHEELER AMERICAS,2018-2019,6021928.5
ASSOCIATED ENGINEERING ALBERTA,2017-2018,1374699.4238341677
ASSOCIATED ENGINEERING ALBERTA,2018-2019,1359574.4961933254
ASSOCIATED ENGINEERING ALBERTA,2019-2020,1133527.6140437657
ASSOCIATED ENGINEERING ALBERTA,2020-2021,833552.1316254236
ATWILL MORIN ONTARIO,2017-2018,2781300.4317979086
ATWILL MORIN ONTARIO,2018-2019,3731991.745323812
ATWILL MORIN ONTARIO,2019-2020,2568131.886564347
ATWILL MORIN ONTARIO,2020-2021,160102.27958904108
BAJA CONSTRUCTION CANADA,2019-2020,2739700.797718568
BAJA CONSTRUCTION CANADA,2020-2021,1951156.808332317
BARR ENGINEERING AND ENVIRONMENTAL,2017-2018,3209486.7
BARR ENGINEERING AND ENVIRONMENTAL,2018-2019,1292632.09
BARR ENGINEERING AND ENVIRONMENTAL,2019-2020,810633.1699999999
BARR ENGINEERING AND ENVIRONMENTAL,2020-2021,68269.64
BARRIE MACKAY CONTRACTING,2017-2018,2266778.8300528405
BARRIE MACKAY CONTRACTING,2018-2019,5241877.619252841
BARRIE MACKAY CONTRACTING,2019-2020,6320893.111811889
BARRIE MACKAY CONTRACTING,2020-2021,5266493.967891678
BELVEDERE PLACE CONTRACTING,2017-2018,4039751.043413174
BELVEDERE PLACE CONTRACTING,2018-2019,1007170.8080838324
BIGHORN CONSTRUCTION 2005,2017-2018,2366236.371936393
BIGHORN CONSTRUCTION 2005,2018-2019,3126171.382350937
BIGHORN CONSTRUCTION 2005,2019-2020,580811.6673935264
BIGHORN HELICOPTERS,2017-2018,1715509.58
BIGHORN HELICOPTERS,2018-2019,1377449.5735955057
BIGHORN HELICOPTERS,2019-2020,469707.9864044944
BIGHORN HELICOPTERS,2020-2021,1166106.38
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,1855260.0568671755
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,1897696.050309484
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,1881046.055226645
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,1545986.133713979
CANTEX OKANAGAN CONSTRUCTION,2017-2018,69236.0235
