d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,2438821.86,2503287.66
2_professional_services,2018-2019,8238548.22,8380711.62
2_professional_services,2019-2020,3252434.65,3224987.44
2_professional_services,2020-2021,1094876.74,1038042.47
2_professional_services,2021-2022,92220.56,6531.27
4_medical,2019-2020,1477710.08,1441948.73
4_medical,2020-2021,19267369.99,18234433.31
4_medical,2021-2022,75137406.10,67131007.62
7_travel,2019-2020,192255.95,187603.26
9_human_capital,2017-2018,182812.80,187551.39
9_human_capital,2018-2019,180713.56,183523.93
9_human_capital,2019-2020,60267.55,60400.84
