d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,267784.03,270911.54
1_facilities_and_construction,2019-2020,852204.15,836456.88
1_facilities_and_construction,2020-2021,1637865.40,1560659.55
1_facilities_and_construction,2021-2022,473083.70,441920.94
11_defence,2017-2018,1310451.91,1344546.00
11_defence,2018-2019,877824.86,893117.46
2_professional_services,2018-2019,303430.80,307721.10
2_professional_services,2019-2020,251803.08,249710.72
2_professional_services,2020-2021,452648.55,430319.52
2_professional_services,2021-2022,150056.09,141624.03
3_information_technology,2017-2018,163752.74,167996.11
3_information_technology,2018-2019,96008.46,97814.16
6_industrial_products_and_services,2020-2021,104775.47,99662.92
6_industrial_products_and_services,2021-2022,103535.53,96369.64
8_security_and_protection,2017-2018,6128978.99,6287492.01
8_security_and_protection,2018-2019,15859955.64,16095452.89
8_security_and_protection,2019-2020,10338169.94,10296114.01
8_security_and_protection,2020-2021,5728896.30,5446291.47
8_security_and_protection,2021-2022,5728896.30,5318965.14
