d_vendor_name,d_fiscal_year,total
ACCESS 2 NETWORKS,2017-2018,44974
ACCESSPOINT INFORMATION SERVICES,2019-2020,43830
ACCESSPOINT INFORMATION SERVICES,2020-2021,39776
ACCURATE DESIGN COMMUNICATION,2017-2018,5731.87868852459
ALTIS HUMAN RESOURCES,2019-2020,5629.809759036145
ALTIS HUMAN RESOURCES,2020-2021,14686.460240963856
ALTRUISTIC INFORMATICS CONSULTING,2017-2018,54431.55069582505
ALTRUISTIC INFORMATICS CONSULTING,2018-2019,121603.89318172597
ALTRUISTIC INFORMATICS CONSULTING,2019-2020,197611.056122449
ANNE MARIE KOKINSKI CORNEAU,2017-2018,97462.5
ARTEMP PERSONNEL SERVICES,2018-2019,24635.129999999997
ARTEMP PERSONNEL SERVICES,2019-2020,39795.21
ARTEMP PERSONNEL SERVICES,2020-2021,97801.5
BLACKBERRY,2020-2021,17900.68602739726
BOBBI GRANT HUMAN RESOURCES MANAGEMENT CONSULTING,2018-2019,24860
CANADA COUNCIL FOR THE ARTS,2018-2019,11703.646511627907
CANADA COUNCIL FOR THE ARTS,2019-2020,14090.57441860465
CANADA COUNCIL FOR THE ARTS,2020-2021,12964.608795794838
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,67484.32593687193
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,36514.70352026113
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,37764.12587412587
CDW CANADA,2017-2018,173635.8
CEDAR AND SAGE LAW,2017-2018,25000
CHARITY KAVUMA,2019-2020,43920.99999999999
CISTEL TECHNOLOGY,2019-2020,43921
COPEM CONSULTING,2017-2018,20672.6825
COPEM CONSULTING,2018-2019,32555.4175
CSDC SYSTEMS,2017-2018,8224.01616438356
CSDC SYSTEMS,2018-2019,10955.349999999999
CSDC SYSTEMS,2019-2020,2731.3338356164377
DECISIVE TECHNOLOGIES,2017-2018,207004.7
DECISIVE TECHNOLOGIES,2018-2019,59887.74
DECISIVE TECHNOLOGIES,2019-2020,121215.02904761906
DECISIVE TECHNOLOGIES,2020-2021,58870.47095238096
EBSCO CANADA,2018-2019,40703.39
EBSCO CANADA,2020-2021,93290.01
ECOLE DE LANGUES LA CITE,2018-2019,18569.2
ECOLE DE LANGUES LA CITE,2019-2020,23614.7
ECOLE DE LANGUES LA CITE,2020-2021,30260
EXCEL HUMAN RESOURCES,2017-2018,37980.81
