d_vendor_name,overall_total
IRVING SHIPBUILDING,1766338804.6635294
VANCOUVER SHIPYARDS,1063800809.0458639
AIRBUS,984724922.7557158
CALIAN,911235114.288212
LOCKHEED MARTIN,687666213.7388068
L3HARRIS,600663297.8233204
MACK TRUCKS,598557085.4137474
THALES,499148514.7489303
FEDERAL FLEET SERVICES,448951903.5133718
SIKORSKY AIRCRAFT,438823237.69560206
SEASPAN VICTORIA SHIPYARDS,418246227.9356262
CAE,402344891.7915176
SNC LAVALIN,382360909.99902195
CASCADE AEROSPACE,334923394.35211694
KF AEROSPACE,324284466.58008415
BABCOCK INTERNATIONAL GROUP,320399183.3777374
TOP ACES,317007823.50554127
RAYTHEON,309201759.4587883
POMERLEAU,301723860.62044215
SERCO,268737540.857298
CHANTIER DAVIE CANADA,196974137.93103448
UNITED STATES DEPARTMENT OF THE NAVY,193943478.3714893
IBM CANADA,184656837.94418505
RHEINMETALL,173220101.27974448
WEIR CANADA,166345151.32002577
MACDONALD DETTWILER AND ASSOCIATES,161119759.8959017
WEATHERHAVEN CANADA,145558410.9377046
SHELL CANADA PRODUCTS,139600034.08005148
SAAB,132101736.23197018
CUBIC DEFENSE APPLICATIONS,126839042.60126476
UNITED STATES DEPARTMENT OF THE AIR FORCE,119222689.30227159
IRVING OIL,115756535.87258357
COLT CANADA,111544872.31116866
CANADIAN CORPS OF COMMISSIONAIRES,108381599.69458081
WORLD FUEL SERVICES,99820629.81387801
IMPERIAL OIL,97610697.81552848
NISHA TECHONOLOGIES,87302270.41085495
FFG,81066368.11449997
DADS,67748840.32000001
MODIS CANADA,67034586.710998744
BROOKFIELD ASSET MANAGEMENT,64100656.946264744
TOROMONT,60302081.9151702
SIMEX DEFENCE,60050350.24090949
THE BOEING COMPANY,59689206.014401704
PARKLAND REFINING,57393601.07395224
FLEETWAY,55718039.587435625
ATCO,55581968.05960764
FORD MOTOR COMPANY,53953101.66585476
VALCOM CONSULTING,53256669.80969038
DECISIVE TECHNOLOGIES,52910050.241497755
SI SYSTEMS,52371062.57510191
UNITED STATES DEPARTMENT OF THE ARMY,48829491.0176335
SANTE MONTFORT,46366212.74808231
IBISKA TELECOM,45421069.88761829
MOMENTUM DECISIVE SOLUTIONS CANADA,45070486.31
PROMAXIS,44916088.33243434
MOTOROLA SOLUTIONS CANADA,44597860.61056039
"NASITTUQ",43936706.35864836
PURELOGIC,43156912.4213455
CEGERCO,42619443.61436829
BMT FLEET TECHNOLOGY,42004259.644923076
DEW ENGINEERING,41367813.866636656
DECAREL,41113410
QINETIQ GROUP CANADA,40975657.63966979
ADGA GROUP,40618489.02310971
MAGELLAN AEROSPACE,40580058.84859728
"NATO SEASPARROW SURFACE MISSILE SYSTEM PROJECT",40536159.41290461
WORLD FUEL,40457637.29
UTILITES KINGSTON,40194005.81764209
ELBIT SYSTEMS EW AND SIGINT ELISRA,39459788.80861026
CORADIX TECHNOLOGY CONSULTING,39345787.176023915
ALTIS HUMAN RESOURCES,38711397.98183213
MLS OVERSEAS,38350392.206094675
NORTHROP GRUMMAN,37420063.729523316
GROUPE GEYSER,36912129.983535625
SHIPPING CONSULTANTS ASSOCIATED,36092061.5225
SOUCY INTERNATIONAL,35997444.39
STONEWORKS TECHNOLOGIES,35417480.03238234
DEXTER CONSTRUCTION,35351684.58885848
LOGISTIK UNICORP,35317550.38167625
ITEX,32926028.486131378
VMWARE,32828533.494739726
BLACK MCDONALD,31621801.638468713
IMPERIAL CLEANERS,31227168.809637357
INDUSTRIES OCEAN,30951716.264017705
CORPORATION DU FORT ST JEAN,30909755.031677082
DEXTERRA,30737290.903007615
PRICEWATERHOUSE COOPERS,29627934.401260123
WARTSILA,28749699.85233738
EXCEL HUMAN RESOURCES,28732124.896028746
AMAN BUILDERS,28279274.17289685
SOUTHWEST RESEARCH INSTITUTE,28204407.798463758
ENMAX ENERGY,26620798.355932444
PENNANT CANADA,26455955.056732573
STERLING FUELS,26095568.724339623
DRS TECHNOLOGIES CANADA,26029481.242397755
ORACLE CANADA,26020911.27249315
"NAV CANADA",25734436.319265038
SAP,25531507.008713547
KNAPPETT INDUSTRIES,24969114.63988658
EBC,24816531.46331237
SANEXEN SERVICES ENVIRONMENTAUX,23938568.01817612
SITE ENERGY SERVICES,23904367.18204489
WAJAX POWER SYSTEMS,23224544.919575047
BRONSWERK MARINE,22996369.713045508
HYPERTEC,22774077.87521642
SIERRA SYSTEMS GROUP,22526790.33453314
MICHAEL WAGER CONSULTING,22262337.048927873
CDW CANADA,22199899.965912312
