owner_org,d_fiscal_year,total
aafc-aac,2021-2022,264803.27
cbsa-asfc,2017-2018,52365.38
cbsa-asfc,2018-2019,102497.95
cgc-ccg,2020-2021,105.75
cgc-ccg,2021-2022,38597.45
csps-efpc,2021-2022,210358.89
dfo-mpo,2017-2018,19773.87
dfo-mpo,2018-2019,20560.01
dfo-mpo,2019-2020,20626.66
dfo-mpo,2020-2021,23257.21
dfo-mpo,2021-2022,35964.08
ic,2017-2018,6922.24
ic,2020-2021,111874.72
ic,2021-2022,58110.59
nrcan-rncan,2019-2020,1337.07
nrcan-rncan,2020-2021,21218.68
rcmp-grc,2017-2018,87102.40
rcmp-grc,2018-2019,75074.44
rcmp-grc,2019-2020,6363.69
rcmp-grc,2020-2021,172749.61
rcmp-grc,2021-2022,201053.42
ssc-spc,2017-2018,1311504.89
ssc-spc,2018-2019,1410415.46
ssc-spc,2019-2020,4243985.24
ssc-spc,2020-2021,4617405.80
ssc-spc,2021-2022,5152117.79
statcan,2019-2020,9920.11
statcan,2020-2021,26705.98
statcan,2021-2022,51411.75
tc,2019-2020,149608.38
vac-acc,2020-2021,20223.18
