owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,33258.74,31640.22
aafc-aac,2021-2022,2704.78,2557.53
cbsa-asfc,2021-2022,17008.54,11357.62
cic,2020-2021,1771.21,1667.80
cic,2021-2022,10674.68,8318.16
cihr-irsc,2021-2022,20598.73,15823.34
cnsc-ccsn,2018-2019,1846.67,1864.84
cnsc-ccsn,2019-2020,13547.23,13410.77
cnsc-ccsn,2020-2021,26382.47,25064.39
cnsc-ccsn,2021-2022,29724.81,25385.31
cra-arc,2017-2018,12489.92,12813.84
cra-arc,2018-2019,12062.83,12249.81
cra-arc,2019-2020,13197.49,13076.76
cra-arc,2020-2021,19647.38,18704.91
cra-arc,2021-2022,655.12,600.74
csa-asc,2020-2021,29971.95,28696.06
csa-asc,2021-2022,12050.45,6823.92
csps-efpc,2019-2020,18964.75,18782.91
csps-efpc,2020-2021,21171.55,20129.39
csps-efpc,2021-2022,20981.24,14227.89
dfatd-maecd,2017-2018,45617.87,46948.56
dfatd-maecd,2019-2020,16742.52,16438.40
dfatd-maecd,2020-2021,35953.51,34179.94
dfatd-maecd,2021-2022,35457.57,27873.71
dnd-mdn,2018-2019,84629.66,85538.40
dnd-mdn,2019-2020,106251.18,104718.13
dnd-mdn,2020-2021,121123.26,115122.98
dnd-mdn,2021-2022,124152.55,73349.79
ec,2018-2019,24998.32,25244.28
ec,2019-2020,1392154.89,1358464.02
ec,2020-2021,11310.59,10675.08
ec,2021-2022,13811.95,1786.97
fin,2018-2019,9403.34,9527.32
fin,2019-2020,4003.77,4014.48
hc-sc,2018-2019,24391.73,24631.72
hc-sc,2020-2021,2878.87,2710.80
hc-sc,2021-2022,30914.90,22833.19
ic,2017-2018,22588.37,23174.29
ic,2018-2019,14650.68,14794.83
ic,2019-2020,71556.62,70530.66
ic,2020-2021,191824.31,182348.96
ic,2021-2022,294264.69,226596.66
infc,2019-2020,23609.99,23295.19
infc,2020-2021,10545.17,9987.39
irb-cisr,2019-2020,14140.49,14115.48
irb-cisr,2020-2021,20151.35,19171.08
irb-cisr,2021-2022,6935.80,4633.52
nfb-onf,2019-2020,70331.99,69406.89
nfb-onf,2020-2021,29555.85,27974.82
nrc-cnrc,2018-2019,251.30,253.77
nrc-cnrc,2019-2020,15078.07,14954.79
nrc-cnrc,2020-2021,15468.57,14669.72
nrc-cnrc,2021-2022,40444.01,30868.58
nrcan-rncan,2017-2018,828.93,848.47
nrcan-rncan,2018-2019,33617.53,34140.34
nrcan-rncan,2019-2020,16465.91,16524.46
nrcan-rncan,2021-2022,60713.98,57322.56
osfi-bsif,2021-2022,26220.30,17671.67
pc,2019-2020,821.25,801.38
pc,2020-2021,10676.25,10078.17
pco-bcp,2020-2021,10642.39,10114.47
pco-bcp,2021-2022,28334.86,20090.10
phac-aspc,2017-2018,9224.66,9445.60
phac-aspc,2018-2019,22446.66,22794.37
phac-aspc,2019-2020,31199.48,30848.73
phac-aspc,2020-2021,51212.59,48707.31
phac-aspc,2021-2022,46926.30,37457.44
pwgsc-tpsgc,2017-2018,12263.47,12560.98
pwgsc-tpsgc,2018-2019,40948.84,41585.78
pwgsc-tpsgc,2019-2020,98337.93,97418.73
pwgsc-tpsgc,2020-2021,99087.01,94181.44
pwgsc-tpsgc,2021-2022,203626.46,128688.20
rcmp-grc,2018-2019,10447.98,10550.78
rcmp-grc,2019-2020,18881.17,18666.24
rcmp-grc,2020-2021,19961.70,18796.30
rcmp-grc,2021-2022,10120.16,9372.98
ssc-spc,2017-2018,524171.49,537372.12
ssc-spc,2018-2019,836400.47,848726.69
ssc-spc,2019-2020,599040.19,592409.76
ssc-spc,2020-2021,353208.95,336087.59
ssc-spc,2021-2022,300062.01,242163.45
statcan,2017-2018,47480.24,48727.78
statcan,2019-2020,23545.55,23296.01
statcan,2020-2021,62486.43,59461.76
statcan,2021-2022,57777.47,39302.32
tbs-sct,2019-2020,77600.26,77463.04
tbs-sct,2021-2022,24698.70,16617.19
tc,2020-2021,31203.73,29731.78
tc,2021-2022,76271.62,54587.41
vac-acc,2018-2019,13192.19,13360.70
vac-acc,2019-2020,25354.90,25065.45
vac-acc,2020-2021,41804.85,39797.16
vac-acc,2021-2022,23492.28,18044.48
