d_vendor_name,d_fiscal_year,total
1019837 ONTARIO,2019-2020,26473.79
A HUNDRED ANSWERS,2018-2019,121928.6496350365
A HUNDRED ANSWERS,2019-2020,122262.70072992702
A HUNDRED ANSWERS,2020-2021,121928.6496350365
ACCENTURE,2018-2019,3345051.766052871
ACCENTURE,2019-2020,4280730.5817319965
ACCENTURE,2020-2021,5080690.916623343
ADGA GROUP,2019-2020,12143.782894736843
ADGA GROUP,2020-2021,36632.07236842105
ADVANCED BUSINESS INTERIORS,2017-2018,282076.95
ADVANCED BUSINESS INTERIORS,2018-2019,290011.2622285714
ADVANCED BUSINESS INTERIORS,2019-2020,541033.2488825397
ADVANCED BUSINESS INTERIORS,2020-2021,25231.38888888889
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,30591.965279299013
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,30896.88885102257
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,21038.17049180328
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,142084.68
ALTIS HUMAN RESOURCES,2018-2019,167156.442458568
ALTIS HUMAN RESOURCES,2019-2020,346217.04163130256
ALTIS HUMAN RESOURCES,2020-2021,259396.24295506475
AMEX BANK OF CANADA,2017-2018,78250.005
AMEX BANK OF CANADA,2018-2019,82565.9452433597
AMEX BANK OF CANADA,2019-2020,87609.98356353465
AMEX BANK OF CANADA,2020-2021,89749.7582205029
ARTEMP PERSONNEL SERVICES,2019-2020,21273.10606060606
ARTEMP PERSONNEL SERVICES,2020-2021,123931.89393939394
BDO CANADA,2017-2018,518116.57416943385
BDO CANADA,2018-2019,730893.3388087875
BDO CANADA,2019-2020,700332.8900400128
BDO CANADA,2020-2021,748206.2659030659
BELL CANADA,2018-2019,212673.50999999998
BELL CANADA,2019-2020,90885.42583333334
BELL CANADA,2020-2021,856270.5941666667
BLACKBERRY,2017-2018,14947.006818810905
BLACKBERRY,2018-2019,24224.828273972606
BLACKBERRY,2019-2020,32093.133333333328
BLACKBERRY,2020-2021,151813.39857458702
BP M GOVERNMENT IM IT CONSULTING,2018-2019,24859.999999999996
CALIAN,2018-2019,9339.76446710083
CALIAN,2019-2020,282900.94104172627
CALIAN,2020-2021,157256.70977884415
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,53680.62
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,320629.01999999996
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,159458.68304347826
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,313397.9569565218
CARAHSOFT TECHNOLOGY,2017-2018,10694.929068493151
CARAHSOFT TECHNOLOGY,2018-2019,1503.4186885245902
CARAHSOFT TECHNOLOGY,2019-2020,16246.62131147541
CDW CANADA,2017-2018,34994.98
CDW CANADA,2020-2021,22776.866612021855
CGI,2017-2018,786299.4123449512
CGI,2018-2019,377921.3048016702
CISION CANADA,2017-2018,437.8764383561644
COFOMO,2017-2018,531385.3121277916
COFOMO,2018-2019,583011.7567568928
COFOMO,2019-2020,1383125.7418478255
COFOMO,2020-2021,1090920.1363397005
COMMVAULT SYSTEMS,2020-2021,70959.6
COMPUCOM CANADA,2017-2018,13982.697704918033
CONEXSYS,2017-2018,129424.44320625138
CONEXSYS,2018-2019,158363.76847147374
CONEXSYS,2019-2020,7013.989506849315
CSDC SYSTEMS,2017-2018,20352.542246575344
CSDC SYSTEMS,2018-2019,17088.928054794524
CSDC SYSTEMS,2019-2020,14949.88676180852
CSDC SYSTEMS,2020-2021,3714.5180601092898
D DOYLE INSTALLATIONS,2019-2020,76632.83333333333
D DOYLE INSTALLATIONS,2020-2021,50718.166666666664
DELL COMPUTER,2017-2018,199634.13038303694
DELL COMPUTER,2018-2019,175606.06787961698
DELL COMPUTER,2019-2020,17824.62
DELL COMPUTER,2020-2021,15112.17
DELOITTE AND TOUCHE,2017-2018,227475.84351737882
DELOITTE AND TOUCHE,2018-2019,157705.94374597035
DELOITTE AND TOUCHE,2019-2020,58415.263475352986
DELOITTE AND TOUCHE,2020-2021,67620.47046404095
ECOLE DE LANGUES ABCE,2017-2018,50915.58764940239
ECOLE DE LANGUES ABCE,2018-2019,28709.41235059761
ECOLE DE LANGUES ABCE,2019-2020,3251.437395485755
ECOLE DE LANGUES ABCE,2020-2021,55498.57150072655
ENVIRONICS RESEARCH GROUP,2017-2018,39054.67156250001
ENVIRONICS RESEARCH GROUP,2018-2019,68290.57673537233
ENVIRONICS RESEARCH GROUP,2019-2020,65031.23411592076
ENVIRONICS RESEARCH GROUP,2020-2021,77368.14937832158
ERNST YOUNG,2017-2018,11300
ERNST YOUNG,2018-2019,25000
ERNST YOUNG,2020-2021,71376.72945773703
EXCEL HUMAN RESOURCES,2017-2018,682968.8693994092
EXCEL HUMAN RESOURCES,2018-2019,1245983.1015458873
EXCEL HUMAN RESOURCES,2019-2020,1402226.3219219095
EXCEL HUMAN RESOURCES,2020-2021,1414861.9958513249
FACTIVA,2017-2018,37466.28
FACTIVA,2018-2019,38591.759999999995
FACTIVA,2019-2020,39744.36
FACTIVA,2020-2021,43718.8
FAST TRACK STAFFING,2018-2019,27387.959558823528
FAST TRACK STAFFING,2019-2020,22275.54044117647
GARTNER,2017-2018,91563.24115068493
GARTNER,2018-2019,196974.57232876713
GARTNER,2019-2020,344222.82228797063
GARTNER,2020-2021,337257.87647915265
GC STRATEGIES,2020-2021,8925.313432835821
HAWORTH,2017-2018,38437.27
HAWORTH,2018-2019,49968.062823255816
HAWORTH,2019-2020,122262.98717674418
HEWLETT PACKARD,2019-2020,16927.4
HYPERTEC,2019-2020,116499.61
HYPERTEC,2020-2021,169892.11000000002
I4C INFORMATION TECHNOLOGY,2017-2018,10990.736842105263
I4C INFORMATION TECHNOLOGY,2018-2019,365646.4602516779
I4C INFORMATION TECHNOLOGY,2019-2020,409255.6711073826
I4C INFORMATION TECHNOLOGY,2020-2021,408137.4862136466
IBISKA TELECOM,2017-2018,429843.46814237186
IBISKA TELECOM,2018-2019,442224.16174892924
IBISKA TELECOM,2019-2020,443002.43787319085
IBISKA TELECOM,2020-2021,429843.46814237186
IBM CANADA,2017-2018,254517.26063424934
IBM CANADA,2018-2019,256690.07315479728
IBM CANADA,2019-2020,220507.49051523808
IBM CANADA,2020-2021,229378.17845134003
INFO TECH RESEARCH GROUP,2017-2018,7913.095890410959
INFO TECH RESEARCH GROUP,2018-2019,29206.635616438358
INFO TECH RESEARCH GROUP,2019-2020,33062.11002320533
INFO TECH RESEARCH GROUP,2020-2021,46652.402305561794
INTEGRA NETWORKS,2017-2018,282676.5619960237
INTEGRA NETWORKS,2018-2019,812314.0687754554
INTEGRA NETWORKS,2019-2020,338063.14246426575
INTEGRA NETWORKS,2020-2021,327471.54126285104
INTERACTIVE AUDIO VISUAL,2017-2018,10618.81
INTERACTIVE AUDIO VISUAL,2020-2021,10999.344054054054
IPSS,2019-2020,3345.407260273973
IPSS,2020-2021,70506.06302705624
IRON MOUNTAIN,2017-2018,22520.19568306011
IRON MOUNTAIN,2018-2019,42316.28999999999
IRON MOUNTAIN,2019-2020,30750.179999999997
IRON MOUNTAIN,2020-2021,19257.109999999997
ITEX,2017-2018,54226.813813741064
ITEX,2018-2019,1115030.800698987
ITEX,2019-2020,129095.84497297092
ITEX,2020-2021,184485.95177774364
KPMG,2017-2018,25000
KPMG,2018-2019,24986.79
KPMG,2019-2020,75594.13213822895
KPMG,2020-2021,48618.25928725702
LANNICK CONTRACT SOLUTIONS,2018-2019,41646.15
LANNICK CONTRACT SOLUTIONS,2019-2020,148736.25
LANSDOWNE TECHNOLOGIES,2017-2018,24973
LANSDOWNE TECHNOLOGIES,2018-2019,15820
LEO PISCES SERVICES GROUP,2017-2018,48210.090238473764
LIONBRIDGE,2017-2018,7505.45919117647
LUMINA IT,2017-2018,3703.657784810127
LUMINA IT,2018-2019,22912.459177215194
LUMINA IT,2019-2020,22975.233037974685
MDOS CONSULTING,2020-2021,271246.26416666666
MEDIA Q,2017-2018,4162.696783759124
MEDIA Q,2018-2019,4162.696783759124
MEDIA Q,2019-2020,4174.1014324817515
MEDIA Q,2020-2021,4162.696783759124
MICHAEL WAGER CONSULTING,2018-2019,87729.70170775706
MICHAEL WAGER CONSULTING,2019-2020,158955.79616355983
MICHAEL WAGER CONSULTING,2020-2021,158521.49070956104
MICROSOFT CANADA,2017-2018,747105.5233333333
MICROSOFT CANADA,2018-2019,799492.7933333333
MICROSOFT CANADA,2019-2020,385098.1805745554
MICROSOFT CANADA,2020-2021,1487125.2773123996
MORNEAU SHEPELL,2019-2020,13325.122530779754
MORNEAU SHEPELL,2020-2021,53446.92004103967
NISHA TECHONOLOGIES,2017-2018,517742.13000000006
NISHA TECHONOLOGIES,2018-2019,110991.68999999999
NISHA TECHONOLOGIES,2019-2020,899334.9887804878
NISHA TECHONOLOGIES,2020-2021,493943.6712195122
OPTIV CANADA FEDERAL,2019-2020,29576.704398907103
OPTIV CANADA FEDERAL,2020-2021,16599.912286024402
