owner_org,d_fiscal_year,total
cra-arc,2017-2018,430644.13
cra-arc,2018-2019,324457.9061643836
esdc-edsc,2017-2018,57004.76290244063
esdc-edsc,2018-2019,61292.98639855428
esdc-edsc,2019-2020,160596.0795219978
esdc-edsc,2020-2021,279197.7781934306
ic,2017-2018,16916.105054945052
ic,2018-2019,3338.7049450549443
ic,2019-2020,39561.84591780823
ic,2020-2021,721667.3612963114
pwgsc-tpsgc,2017-2018,7311.49913479053
pwgsc-tpsgc,2018-2019,13972.23656648452
pwgsc-tpsgc,2019-2020,14010.516666666668
pwgsc-tpsgc,2020-2021,14608.11539162113
ssc-spc,2017-2018,8068408.920027372
ssc-spc,2018-2019,8275829.817554744
ssc-spc,2019-2020,8292892.779922247
ssc-spc,2020-2021,10134628.437942715
statcan,2017-2018,9713.82780612245
