owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,15360.00,15540.88
aafc-aac,2019-2020,56486.87,55781.23
aafc-aac,2020-2021,116471.53,110346.75
aafc-aac,2021-2022,86519.73,79283.12
aandc-aadnc,2017-2018,74290.00,76213.88
aandc-aadnc,2018-2019,24800.00,25194.94
aandc-aadnc,2019-2020,24990.00,24968.10
aandc-aadnc,2021-2022,26400.00,24843.50
cbsa-asfc,2019-2020,24990.00,24671.96
cfia-acia,2017-2018,61418.53,62964.40
cfia-acia,2019-2020,58631.56,57469.62
cfia-acia,2020-2021,39229.75,37217.80
cic,2018-2019,14000.00,14196.87
cic,2021-2022,12672.00,11619.48
cihr-irsc,2019-2020,21000.00,20807.22
cihr-irsc,2021-2022,28769.23,26737.78
cnsc-ccsn,2019-2020,53465.50,52968.09
cnsc-ccsn,2020-2021,109201.34,103949.91
cnsc-ccsn,2021-2022,122630.78,114196.64
crtc,2017-2018,19000.00,19491.39
crtc,2018-2019,47130.59,47855.22
crtc,2019-2020,47787.06,47332.58
crtc,2020-2021,5322.35,5059.80
csc-scc,2017-2018,7299.62,7471.69
csc-scc,2018-2019,17660.38,18043.95
csps-efpc,2021-2022,19800.00,18625.98
dfatd-maecd,2017-2018,27740.00,28541.72
dfatd-maecd,2018-2019,40850.00,41444.97
dfatd-maecd,2021-2022,44118.26,40586.95
dfo-mpo,2017-2018,27543.75,28249.55
dfo-mpo,2018-2019,186243.50,188476.54
dfo-mpo,2019-2020,233128.65,230543.76
dfo-mpo,2020-2021,29613.26,28080.49
dnd-mdn,2017-2018,48854.82,50121.54
dnd-mdn,2018-2019,73232.63,74289.66
dnd-mdn,2019-2020,117467.94,116187.89
dnd-mdn,2020-2021,65673.54,62154.97
dnd-mdn,2021-2022,123091.74,114021.47
ec,2017-2018,8373.18,8604.14
ec,2018-2019,48545.83,49076.39
ec,2019-2020,10746.67,10784.88
ec,2020-2021,35625.69,33656.04
ec,2021-2022,229883.41,211423.24
elections,2019-2020,7391.89,7213.00
elections,2020-2021,29687.55,28168.61
esdc-edsc,2019-2020,22738.65,22490.05
esdc-edsc,2020-2021,64601.35,61104.52
esdc-edsc,2021-2022,48400.00,44589.71
fin,2021-2022,28600.00,26384.29
fintrac-canafe,2019-2020,15375.00,15386.01
hc-sc,2017-2018,214711.20,220150.92
hc-sc,2018-2019,450728.68,457331.51
hc-sc,2019-2020,338041.97,335190.25
hc-sc,2020-2021,303025.52,288166.03
hc-sc,2021-2022,594717.17,548420.67
ic,2017-2018,101434.06,103959.67
ic,2018-2019,115340.13,117047.90
ic,2019-2020,171946.20,169730.75
ic,2020-2021,166975.94,157966.92
ic,2021-2022,301005.56,279161.75
isc-sac,2018-2019,16000.00,16179.40
isc-sac,2019-2020,22500.00,22181.26
isc-sac,2020-2021,84259.72,79852.11
isc-sac,2021-2022,120961.24,112303.90
jus,2017-2018,13991.60,14321.41
jus,2018-2019,31382.15,31950.03
jus,2021-2022,9642.80,8832.76
nrc-cnrc,2017-2018,27373.16,28042.76
nrc-cnrc,2018-2019,20763.73,21166.32
nrc-cnrc,2019-2020,37961.43,37756.76
nrc-cnrc,2020-2021,59045.96,56206.02
nrc-cnrc,2021-2022,49981.97,46513.50
nrcan-rncan,2017-2018,10344.44,10617.16
nrcan-rncan,2018-2019,62335.50,63187.04
nrcan-rncan,2019-2020,152096.10,150520.16
nrcan-rncan,2020-2021,97374.39,92280.31
nrcan-rncan,2021-2022,226845.87,210595.73
osfi-bsif,2021-2022,57297.88,53055.32
pc,2020-2021,14574.46,13842.55
pc,2021-2022,51823.54,48529.77
pco-bcp,2019-2020,6967.80,6812.39
pco-bcp,2020-2021,50604.02,48107.52
pco-bcp,2021-2022,90410.61,83525.21
phac-aspc,2017-2018,18495.14,18982.74
phac-aspc,2018-2019,33494.09,33885.24
phac-aspc,2019-2020,212438.71,210020.23
phac-aspc,2020-2021,74600.76,70726.30
phac-aspc,2021-2022,114204.20,105511.14
pmprb-cepmb,2021-2022,33000.00,31044.13
ps-sp,2018-2019,20000.00,20268.72
ps-sp,2021-2022,5427.61,4902.22
pwgsc-tpsgc,2017-2018,31310.00,32120.42
pwgsc-tpsgc,2018-2019,27766.46,28049.85
pwgsc-tpsgc,2019-2020,146466.54,145115.73
pwgsc-tpsgc,2020-2021,31239.66,29642.46
pwgsc-tpsgc,2021-2022,60445.58,55790.66
rcmp-grc,2017-2018,73392.21,75230.43
rcmp-grc,2018-2019,101770.30,103222.69
rcmp-grc,2019-2020,81865.89,81565.47
rcmp-grc,2020-2021,46833.75,44488.32
rcmp-grc,2021-2022,61657.18,57571.26
ssc-spc,2017-2018,192773.42,197655.44
ssc-spc,2018-2019,119968.80,121664.80
ssc-spc,2019-2020,94345.13,93048.83
ssc-spc,2020-2021,236107.89,224264.59
ssc-spc,2021-2022,364229.39,338391.35
statcan,2019-2020,34440.00,33750.40
statcan,2020-2021,13605.20,12843.04
tc,2017-2018,11875.00,12180.94
tc,2018-2019,50838.00,51564.47
tc,2019-2020,34994.00,34572.53
tc,2020-2021,53056.20,50369.89
tc,2021-2022,66249.48,61716.50
