owner_org,d_fiscal_year,total
cra-arc,2017-2018,1141344.4094165582
cra-arc,2018-2019,1088170.245166594
cra-arc,2019-2020,979193.5341273099
cra-arc,2020-2021,976518.1419575632
lac-bac,2018-2019,16768.955042918453
lac-bac,2019-2020,90256.43449570815
lac-bac,2020-2021,90009.83221566523
pwgsc-tpsgc,2018-2019,109499.06496240602
pwgsc-tpsgc,2019-2020,480210.57622554933
pwgsc-tpsgc,2020-2021,7840615.508984469
statcan,2017-2018,4057.0145753424663
statcan,2018-2019,21041.465424657537
statcan,2020-2021,71300.45
