owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,1186364.2665377778
aandc-aadnc,2018-2019,749393.2100334236
aandc-aadnc,2019-2020,268279.2735423198
aandc-aadnc,2020-2021,267242.5
cic,2017-2018,157395.89406392694
cic,2018-2019,39103.572602739725
cnsc-ccsn,2017-2018,10170
csc-scc,2017-2018,6017444.138096865
csc-scc,2018-2019,6017444.138096865
csc-scc,2019-2020,6033930.286420419
csc-scc,2020-2021,2008592.40521327
dfatd-maecd,2020-2021,898449.0690492231
dnd-mdn,2017-2018,38105.98006644518
dnd-mdn,2018-2019,407256.8770764119
dnd-mdn,2019-2020,408631.9471513342
dnd-mdn,2020-2021,1738766.1100104444
ec,2017-2018,163734.29032258064
esdc-edsc,2018-2019,20613
hc-sc,2020-2021,23404.931506849316
isc-sac,2017-2018,380280.87928371277
isc-sac,2018-2019,469815.61685987405
isc-sac,2019-2020,948395.0345141792
isc-sac,2020-2021,326886.2263590363
jus,2018-2019,72106.33841155237
jus,2019-2020,244932.6415884477
nrcan-rncan,2017-2018,156197.1484452622
nrcan-rncan,2018-2019,160145.95275988962
nrcan-rncan,2019-2020,241584.72230773565
nrcan-rncan,2020-2021,266118.2458727781
nserc-crsng,2019-2020,517667.7051823416
nserc-crsng,2020-2021,1211209.6948176583
pc,2017-2018,400533.23519637465
pc,2018-2019,538733.1851963747
pc,2019-2020,440615.5865256798
pch,2019-2020,231862.31519507186
pch,2020-2021,231228.8116016427
pwgsc-tpsgc,2017-2018,26071690.194044217
pwgsc-tpsgc,2018-2019,35861361.44652183
pwgsc-tpsgc,2019-2020,38205841.17136589
pwgsc-tpsgc,2020-2021,35978706.693784244
rcmp-grc,2019-2020,99907.5
tbs-sct,2019-2020,192100
