d_vendor_name,d_fiscal_year,total
ADVANCED PARAMEDIC,2018-2019,1181651.3615419709
ADVANCED PARAMEDIC,2019-2020,3574251.2258211677
ADVANCED PARAMEDIC,2020-2021,5244366.74724381
ALBERTA HEALTH SERVICES,2017-2018,324007.06000000006
ALBERTA HEALTH SERVICES,2019-2020,348558.21974123066
ALBERTA HEALTH SERVICES,2020-2021,650136.5727429558
ALS CANADA,2017-2018,35630.38790035587
ALS CANADA,2018-2019,1909781.2377613145
ALS CANADA,2019-2020,2104055.947959199
ALS CANADA,2020-2021,2098307.161216141
ALTIS HUMAN RESOURCES,2017-2018,489208.04757449514
ALTIS HUMAN RESOURCES,2018-2019,594723.6096168774
ALTIS HUMAN RESOURCES,2019-2020,853942.5989001347
ALTIS HUMAN RESOURCES,2020-2021,531626.7292846717
AMDOCS,2017-2018,1419667.505
AMDOCS,2018-2019,353944.5012465753
AMDOCS,2020-2021,1475402.6
AQUATIC INFORMATICS,2017-2018,343960.44755542924
AQUATIC INFORMATICS,2018-2019,343960.44755542924
AQUATIC INFORMATICS,2019-2020,344902.8049459921
AQUATIC INFORMATICS,2020-2021,381952.60173167445
ARAMARK CANADA,2017-2018,288837.5460421447
ARAMARK CANADA,2018-2019,288837.5460421447
ARAMARK CANADA,2019-2020,145175.29076561765
ARAMARK CANADA,2020-2021,144778.6369657116
ARTEMP PERSONNEL SERVICES,2017-2018,385915.16762577626
ARTEMP PERSONNEL SERVICES,2018-2019,468648.41967198474
ARTEMP PERSONNEL SERVICES,2019-2020,422980.67373886716
ARTEMP PERSONNEL SERVICES,2020-2021,301378.45184340485
ARVAY FINLAY,2017-2018,201388.93483917083
ARVAY FINLAY,2018-2019,242597.23173695494
ARVAY FINLAY,2019-2020,243261.88168691922
ARVAY FINLAY,2020-2021,242597.23173695494
ASAP REPORTING SERVICES,2017-2018,185647.24754431314
ASAP REPORTING SERVICES,2018-2019,185647.24754431314
ASAP REPORTING SERVICES,2019-2020,186155.87014032496
ASAP REPORTING SERVICES,2020-2021,185647.24754431314
ASPIRATION PSYCHOLOGICAL SERVICES,2020-2021,787738.7933333333
BAXTER,2019-2020,42768.482142857145
BAXTER,2020-2021,688759.5389285714
BAYSHORE HEALTHCARE,2017-2018,2240.5495199326224
