d_vendor_name,d_fiscal_year,total
ALTIS HUMAN RESOURCES,2017-2018,2628.9152191235057
ALTIS HUMAN RESOURCES,2018-2019,192339.25469315398
ALTIS HUMAN RESOURCES,2019-2020,122489.53782291414
ALTIS HUMAN RESOURCES,2020-2021,202372.01715091887
ASOKAN BUSINESS INTERIORS,2017-2018,15958.77
ASOKAN BUSINESS INTERIORS,2018-2019,31802.72
BDO CANADA,2019-2020,5148.246268656716
BDO CANADA,2020-2021,50786.753731343284
BELL CANADA,2019-2020,119718.77
BELL CANADA,2020-2021,102406.78565955117
BLACKBERRY,2020-2021,22090.984051910596
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,10735
CISTEL TECHNOLOGY,2018-2019,23987.64
DELL COMPUTER,2020-2021,10485.27
DONNA CONA,2017-2018,370079.9846153846
DONNA CONA,2018-2019,30413.515384615384
ECLIPSYS SOLUTIONS,2019-2020,7293.432588555858
ECLIPSYS SOLUTIONS,2020-2021,12162.108671718113
ECOLE DE LANGUES ABCE,2018-2019,14815.5
EXCEL HUMAN RESOURCES,2018-2019,11745.121379310345
EXCEL HUMAN RESOURCES,2019-2020,198314.80809993492
EXCEL HUMAN RESOURCES,2020-2021,310521.8988234115
GARTNER,2019-2020,81661.34
GARTNER,2020-2021,59956.09726027397
GLOBAL UPHOLSTERY,2018-2019,48773.619999999995
GOSS GILROY,2019-2020,105542
IDS SYSTEMS CONSULTANTS,2019-2020,4744.638554216867
IDS SYSTEMS CONSULTANTS,2020-2021,17317.930722891568
INFO TECH RESEARCH GROUP,2018-2019,40031.41095890411
INFO TECH RESEARCH GROUP,2019-2020,16618.63822142376
INFO TECH RESEARCH GROUP,2020-2021,10230.513661202187
INTEGRA NETWORKS,2018-2019,48816
LAURENTIAN TECHNOLOGIES,2018-2019,14011.210000000001
LEO PISCES SERVICES GROUP,2018-2019,24814.8
LEVERAGE TECHNOLOGY RESOURCES,2017-2018,24789.38
LEXISNEXIS CANADA,2018-2019,22706.22
LEXISNEXIS CANADA,2019-2020,22706.22
LEXISNEXIS CANADA,2020-2021,25892.82
LUMINA IT,2017-2018,24995.6
LUMINA IT,2018-2019,24860
LUMINA IT,2019-2020,23984.25
MICROSOFT CANADA,2018-2019,78286.217568306
MICROSOFT CANADA,2019-2020,176322.57801030052
MICROSOFT CANADA,2020-2021,216279.1109759496
MODIS CANADA,2017-2018,81481.5085048011
MODIS CANADA,2018-2019,81481.5085048011
MODIS CANADA,2019-2020,27234.91517146776
NISHA TECHONOLOGIES,2018-2019,108914.24
OPENTEXT,2019-2020,5929.406934306569
OPENTEXT,2020-2021,30482.162408759126
ORACLE CANADA,2018-2019,464367.02
ORACLE CANADA,2019-2020,225412.22163934424
ORACLE CANADA,2020-2021,78120.27404693025
R R INTERNATIONAL TRANSLATION SPECIALISTS,2019-2020,23717.627737226278
R R INTERNATIONAL TRANSLATION SPECIALISTS,2020-2021,121928.6496350365
SDL INTERNATIONAL CANADA,2018-2019,24916.5
SHARP ELECTRONICS,2017-2018,2994.1572096070786
SHARP ELECTRONICS,2018-2019,2994.1572096070786
SHARP ELECTRONICS,2019-2020,3002.360380044358
SHARP ELECTRONICS,2020-2021,2994.1572096070786
SOFTCHOICE,2018-2019,118162.68
SOFTCHOICE,2019-2020,44128.79799575699
SOFTCHOICE,2020-2021,234317.4891823252
SOFTSIM TECHNOLOGIES,2019-2020,53896.67
THE AIM GROUP,2018-2019,18193
THE AIM GROUP,2020-2021,99767.7
TOTEM OFFISOURCE,2019-2020,19225.87
TRM TECHNOLOGIES,2018-2019,60384.380000000005
TURTLE ISLAND STAFFING,2020-2021,10285.46105263158
XEROX,2017-2018,49146.27114878935
XEROX,2018-2019,49146.27114878935
XEROX,2019-2020,49280.918467005205
XEROX,2020-2021,49146.27114878935
ZYCOM,2017-2018,263044.43000000005
ZYCOM,2018-2019,117169.7
ZYCOM,2020-2021,365072.6
