d_vendor_name,overall_total
PRA,415656.37999999995
GOSS GILROY,323335.38
NITAM SOLUTIONS,187497.13999999998
GLOBAL UPHOLSTERY,156351.31999999998
QUANTUM MANAGEMENT SERVICES,135725.27
ALTIS HUMAN RESOURCES,130607.23624999999
ADVANCED BUSINESS INTERIORS,82437.23999999999
OPENFRAME TECHNOLOGIES,80009.96758274826
ORACLE CANADA,76426.86
EXCEL HUMAN RESOURCES,67082.45999999999
CGI,61746.7
CONTRACT COMMUNITY,59101.259999999995
ST JOSEPH PRINT GROUP,42230.24310344827
SAMSON ASSOCIES,41951.25
CISTEL TECHNOLOGY,40228
PROLOGIC SYSTEMS,35295.99
UNIVERSITY OF BRITISH COLUMBIA,28024
YORK UNIVERSITY,12944.15
ADVANCED CHIPPEWA TECHNOLOGIES,12428.19
CNW GROUP,10170
