d_vendor_name,overall_total
PRA,490500.61
NORTHERN MICRO,337311.27
GOSS GILROY,323335.38
EXCEL HUMAN RESOURCES,234181.21
NITAM SOLUTIONS,187497.14
GLOBAL UPHOLSTERY,156351.32
ELSEVIER,143883.32
QUANTUM MANAGEMENT SERVICES,135725.27
OPENFRAME TECHNOLOGIES,99998.77
ADVANCED BUSINESS INTERIORS,82437.24
FERENCE COMPANY CONSULTING,79100.00
ORACLE CANADA,76426.86
CGI,73773.40
CONTRACT COMMUNITY,59101.26
ST JOSEPH PRINT GROUP,42230.24
SAMSON ASSOCIES,41951.25
CISTEL TECHNOLOGY,40228.00
PROLOGIC SYSTEMS,35295.99
UNIVERSITY OF BRITISH COLUMBIA,28024.00
QMR,19566.63
ADVANCED CHIPPEWA TECHNOLOGIES,12428.19
CNW GROUP,10170.00
