owner_org,d_fiscal_year,total
cas-satj,2020-2021,2294.6739726027395
cbsa-asfc,2017-2018,2864764.359036951
cbsa-asfc,2018-2019,2553755.7754407697
cbsa-asfc,2019-2020,2828584.04078905
cbsa-asfc,2020-2021,2520539.4199368726
ced-dec,2017-2018,82527.55413486005
ced-dec,2018-2019,91452.48207720049
ced-dec,2019-2020,107961.1358722919
ced-dec,2020-2021,107666.16009122007
cfia-acia,2018-2019,30081.31013972056
cfia-acia,2019-2020,262137.1312175649
cfia-acia,2020-2021,356551.5107499764
cic,2018-2019,489653.18065477995
cic,2019-2020,716189.5607627707
cic,2020-2021,631015.2485824494
cihr-irsc,2017-2018,167513.25728770596
cihr-irsc,2018-2019,167513.25728770596
cnsc-ccsn,2017-2018,467264.9073467496
cnsc-ccsn,2018-2019,58078.408767123285
csa-asc,2017-2018,318719.1094158108
csa-asc,2018-2019,382256.3391496849
csa-asc,2019-2020,440785.1523140108
csa-asc,2020-2021,594887.3539626785
dfatd-maecd,2017-2018,1921000
dfatd-maecd,2019-2020,198466.3462239337
dfatd-maecd,2020-2021,1410627.1933819456
dfo-mpo,2017-2018,16504.750550458717
dnd-mdn,2017-2018,1958653.9091642802
dnd-mdn,2018-2019,2354359.3676983933
dnd-mdn,2019-2020,2780664.6087124473
dnd-mdn,2020-2021,2163209.8981549037
ec,2019-2020,247664.3490328467
ec,2020-2021,246987.67048357663
elections,2017-2018,498761.90514310024
elections,2018-2019,922363.9203240785
elections,2019-2020,694308.8912359208
elections,2020-2021,279766.5924074074
esdc-edsc,2017-2018,4953360.206989719
esdc-edsc,2018-2019,5897568.168374255
esdc-edsc,2019-2020,7657713.977250143
esdc-edsc,2020-2021,2736668.5555837615
hc-sc,2020-2021,11992.68
nrc-cnrc,2017-2018,181596.41541519435
nrcan-rncan,2017-2018,823789.9630731208
nrcan-rncan,2018-2019,613961.3120269134
ocol-clo,2017-2018,13797
pch,2017-2018,63963.83866481225
tbs-sct,2017-2018,283279.2409951639
tbs-sct,2018-2019,348472.5211264288
tbs-sct,2019-2020,159071.6035202864
tbs-sct,2020-2021,867617.6494910575
