d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,275080.08,282326.85
11_defence,2018-2019,238686.14,242398.07
11_defence,2019-2020,394602.08,391691.41
11_defence,2020-2021,238686.14,226911.82
11_defence,2021-2022,302572.00,234345.85
4_medical,2019-2020,404949.18,395149.20
4_medical,2020-2021,10557603.62,10036800.02
4_medical,2021-2022,18136.09,6643.98
6_industrial_products_and_services,2017-2018,3673.25,3760.77
6_industrial_products_and_services,2018-2019,597066.13,604594.52
6_industrial_products_and_services,2019-2020,8035.56,8064.13
6_industrial_products_and_services,2020-2021,120057.83,114046.89
6_industrial_products_and_services,2021-2022,102019.71,73563.53
