d_vendor_name,overall_total
CANADIAN BANK NOTE COMPANY,302615533.74
TEKNION,83265238.01
ADVANCED BUSINESS INTERIORS,39549350
XEROX,33827177.25
DATA COMMUNICATIONS MANAGEMENT,30759689.67
TOTEM OFFISOURCE,22156937.27
MOORE CANADA,19616575.91
R E GILMORE INVESTMENTS,18721509.78
SPRINGER VERLAG,18509355.05
TRANSCONTINENTAL PRINTING,16698083.34
SUPREMEX,14440806.25
GLOBAL UPHOLSTERY,14238500.74
EBSCO CANADA,14135862.51
UNITED STATES DEPARTMENT OF THE NAVY,12675840.46
BARGREEN ELLINGSON,11661995.36
NITAM SOLUTIONS,10467769.48
HAWORTH,10150947.46
CANON,9951690.05
LOWE MARTIN COMPANY,9407880.48
MEAL KIT SUPPLY CANADA,9254419.18
ELSEVIER,9124297.64
JEMTEC,8673181.04
ASOKAN BUSINESS INTERIORS,8618979.08
KONICA MINOLTA BUSINESS SOLUTIONS,7989604.55
GRAND TOY,7002438.95
JOHN WILEY SONS,6784037.87
WHOOSHH INNOVATIONS,6754947.07
CARSWELL,6524812.59
OPTIMUM SOLUTIONS,6401313.58
CARLETON UNIVERSITY,5973990.78
PROQUEST,5833744.77
SHARP ELECTRONICS,5693867.57
ST JOSEPH PRINT GROUP,5633773.93
EBERHARD VON HUENE ASSOCIATES,5083682.09
MLS OVERSEAS,5063054.08
NISHA TECHONOLOGIES,4938823.53
UNITED STATES DEPARTMENT OF THE AIR FORCE,4877225.65
THOMSON REUTERS,4717107.52
RONDAR,4643769.6
"NATIONAL ARTS CENTRE",4639469.06
BOLESS,4550419.53
CHEF BRANDZ,4382500.5
4 OFFICE AUTOMATION,4304764.97
GILMORE REPRODUCTIONS,4142980.15
IRON MOUNTAIN,4129848.16
MULDER MEATS,4071140.68
ATLANTIC BUSINESS INTERIORS,3949647.34
PITNEY BOWES,3934459.43
PRINTERS PLUS,3518861.25
GLOBAL TOTAL OFFICE,3051641.42
DECISIVE TECHNOLOGIES,2719189.96
TELECOM COMPUTER SERVICES,2630799.94
FIRST CANADA,2630277.66
SCA SHIPPING CONSULTANTS ASSOCIATED,2351130.45
5029406 MANITOBA,2280900
CANADA POST,2273118.26
TELUS CANADA,2259344.52
IMP GROUP,1976753.51
