owner_org,d_fiscal_year,total
aafc-aac,2017-2018,1287006.46
aafc-aac,2018-2019,1193869.98
aafc-aac,2019-2020,1397286.73
aafc-aac,2020-2021,1295182.64
aafc-aac,2021-2022,1348737.86
aandc-aadnc,2017-2018,1488980.13
aandc-aadnc,2018-2019,3212967.18
aandc-aadnc,2019-2020,1952781.67
aandc-aadnc,2020-2021,273289.75
acoa-apeca,2017-2018,60277.60
acoa-apeca,2018-2019,71235.05
acoa-apeca,2019-2020,72693.01
acoa-apeca,2020-2021,178301.11
acoa-apeca,2021-2022,63168.48
cas-satj,2017-2018,163183.13
cas-satj,2018-2019,204109.16
cas-satj,2019-2020,159314.26
cas-satj,2020-2021,66.32
cas-satj,2021-2022,667733.44
cbsa-asfc,2017-2018,181036.00
cbsa-asfc,2018-2019,425520.14
cbsa-asfc,2019-2020,1081257.11
cbsa-asfc,2020-2021,695812.44
cbsa-asfc,2021-2022,740648.49
ced-dec,2017-2018,210263.86
ced-dec,2018-2019,212275.42
ced-dec,2019-2020,30018.23
ced-dec,2020-2021,251068.58
ced-dec,2021-2022,421131.40
cfia-acia,2017-2018,1657280.67
cfia-acia,2018-2019,1737706.72
cfia-acia,2019-2020,1858349.35
cfia-acia,2020-2021,1927117.53
cfia-acia,2021-2022,1891117.55
chrc-ccdp,2018-2019,464367.02
chrc-ccdp,2019-2020,225412.22
chrc-ccdp,2020-2021,78120.27
chrc-ccdp,2021-2022,79323.91
cic,2017-2018,7603418.33
cic,2018-2019,9764199.71
cic,2019-2020,11221558.91
cic,2020-2021,6808133.01
cic,2021-2022,7265480.52
cihr-irsc,2017-2018,294726.78
cihr-irsc,2018-2019,595301.77
cihr-irsc,2019-2020,355476.59
cihr-irsc,2020-2021,362749.75
cihr-irsc,2021-2022,370097.79
cra-arc,2017-2018,3856374.63
cra-arc,2018-2019,3856374.63
cra-arc,2019-2020,3866940.04
cra-arc,2020-2021,3856374.63
cra-arc,2021-2022,3856374.63
csa-asc,2017-2018,74359.56
csa-asc,2018-2019,231962.40
csa-asc,2019-2020,208842.43
csa-asc,2020-2021,309369.98
csa-asc,2021-2022,53036.47
csc-scc,2018-2019,100037.09
csc-scc,2019-2020,19679.43
csc-scc,2020-2021,29610.05
csc-scc,2021-2022,47342.97
cta-otc,2017-2018,42972.51
cta-otc,2018-2019,30964.93
cta-otc,2019-2020,31584.22
cta-otc,2020-2021,29887.73
cta-otc,2021-2022,37154.24
dfatd-maecd,2017-2018,1022297.41
dfatd-maecd,2018-2019,659874.48
dfatd-maecd,2019-2020,718834.89
dfatd-maecd,2020-2021,713274.81
dfatd-maecd,2021-2022,790768.27
dfo-mpo,2017-2018,3807067.58
dfo-mpo,2018-2019,1759449.78
dfo-mpo,2019-2020,1774051.38
dfo-mpo,2020-2021,1704842.71
dfo-mpo,2021-2022,1128819.90
dnd-mdn,2017-2018,2259781.47
dnd-mdn,2018-2019,9352806.15
dnd-mdn,2019-2020,6993554.58
dnd-mdn,2020-2021,7414769.07
dnd-mdn,2021-2022,9374073.00
ec,2019-2020,399697.14
ec,2020-2021,872234.50
ec,2021-2022,1037900.06
elections,2017-2018,880512.74
elections,2018-2019,938634.76
elections,2019-2020,1059979.31
elections,2020-2021,3333245.85
elections,2021-2022,1286581.64
esdc-edsc,2017-2018,9900494.56
esdc-edsc,2018-2019,8803477.22
esdc-edsc,2019-2020,8193569.96
esdc-edsc,2020-2021,8597960.46
esdc-edsc,2021-2022,17997491.84
hc-sc,2020-2021,170805.02
hc-sc,2021-2022,112576.04
ic,2017-2018,997190.83
ic,2018-2019,752535.25
ic,2019-2020,790174.43
ic,2020-2021,854398.63
ic,2021-2022,824199.66
ijc-cmi,2017-2018,10378.67
ijc-cmi,2018-2019,17272.53
infc,2018-2019,84016.31
infc,2019-2020,85696.63
infc,2020-2021,87410.56
infc,2021-2022,89158.78
isc-sac,2017-2018,1216348.31
isc-sac,2018-2019,1313014.32
isc-sac,2019-2020,410535.23
isc-sac,2020-2021,1700064.77
isc-sac,2021-2022,1620257.23
lac-bac,2017-2018,91047.16
lac-bac,2018-2019,126709.91
lac-bac,2019-2020,164243.96
lac-bac,2020-2021,130919.13
lac-bac,2021-2022,131769.62
nfb-onf,2017-2018,57262.04
nfb-onf,2018-2019,71726.07
nfb-onf,2019-2020,170544.31
nfb-onf,2020-2021,58170.44
nfb-onf,2021-2022,88017.71
nrc-cnrc,2017-2018,66759.17
nrc-cnrc,2018-2019,55175.04
nrc-cnrc,2019-2020,52307.46
nrc-cnrc,2020-2021,56601.98
nrc-cnrc,2021-2022,58194.21
nrcan-rncan,2021-2022,290578.31
nserc-crsng,2018-2019,25079.42
nserc-crsng,2019-2020,112333.01
nserc-crsng,2020-2021,49143.84
nserc-crsng,2021-2022,126517.70
oag-bvg,2017-2018,20037.18
oag-bvg,2018-2019,23094.85
oag-bvg,2020-2021,31052.09
oag-bvg,2021-2022,116323.74
pc,2017-2018,96784.50
pc,2018-2019,26647.05
pc,2019-2020,19953.99
pc,2020-2021,22019.19
pc,2021-2022,19066.12
pco-bcp,2017-2018,24060.81
pco-bcp,2018-2019,6432.93
phac-aspc,2017-2018,172892.86
phac-aspc,2018-2019,680617.53
phac-aspc,2019-2020,22766.71
phac-aspc,2020-2021,417485.46
phac-aspc,2021-2022,52887.23
psc-cfp,2021-2022,406691.26
pwgsc-tpsgc,2017-2018,17132400.98
pwgsc-tpsgc,2018-2019,17171085.34
pwgsc-tpsgc,2019-2020,17547167.89
pwgsc-tpsgc,2020-2021,18104355.19
pwgsc-tpsgc,2021-2022,23148573.38
rcmp-grc,2017-2018,1894071.98
rcmp-grc,2018-2019,3010340.12
rcmp-grc,2019-2020,376683.90
rcmp-grc,2020-2021,2579427.28
rcmp-grc,2021-2022,3808959.46
ssc-spc,2017-2018,10331364.16
ssc-spc,2018-2019,10433187.24
ssc-spc,2019-2020,11503497.69
ssc-spc,2020-2021,10173041.69
ssc-spc,2021-2022,15342681.47
sshrc-crsh,2017-2018,24348.95
sshrc-crsh,2018-2019,52077.91
statcan,2017-2018,3874294.42
statcan,2018-2019,6645627.23
statcan,2019-2020,4168705.18
statcan,2020-2021,6089616.60
statcan,2021-2022,6610986.01
tbs-sct,2018-2019,1973081.70
tbs-sct,2021-2022,32387.97
tc,2017-2018,1572382.16
tc,2018-2019,2455256.24
tc,2019-2020,1708764.68
tc,2020-2021,1318552.87
tc,2021-2022,2427633.33
vac-acc,2017-2018,153873.03
vac-acc,2018-2019,454316.27
vac-acc,2019-2020,1221610.48
vac-acc,2020-2021,404348.96
vac-acc,2021-2022,414159.07
wd-deo,2018-2019,148.11
wd-deo,2019-2020,13403.63
