d_vendor_name,d_fiscal_year,total
ACART COMMUNICATIONS,2018-2019,24577.500000000004
ADIRONDACK INFORMATION MANAGEMENT AMITA ARTEMP PERSONNEL SERVICES THE AIM GROUP INC IN JOINT VENTURE,2019-2020,2456109.8071728395
ADIRONDACK INFORMATION MANAGEMENT AMITA ARTEMP PERSONNEL SERVICES THE AIM GROUP INC IN JOINT VENTURE,2020-2021,2724863.4638847616
ADVANCED BUSINESS INTERIORS,2017-2018,51232.97404917117
ADVANCED BUSINESS INTERIORS,2018-2019,87043.98595082884
ADVANCED BUSINESS INTERIORS,2019-2020,30536.85
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,20309.28989041096
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,218816.22010958905
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,24685.02
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,27035.771890410964
ALTIS HUMAN RESOURCES,2017-2018,178665.1546133128
ALTIS HUMAN RESOURCES,2018-2019,270045.71678499226
ALTIS HUMAN RESOURCES,2019-2020,113276.16201941644
ALTIS HUMAN RESOURCES,2020-2021,62723.876582278484
ASOKAN BUSINESS INTERIORS,2017-2018,21125.384195252263
ASOKAN BUSINESS INTERIORS,2018-2019,43235.13580474774
AVI SPL CANADA,2017-2018,10247.62
AVI SPL CANADA,2019-2020,40661.717037037044
AVI SPL CANADA,2020-2021,11548.962962962964
BELL CANADA,2020-2021,79810.59
CBCI TELECOM,2017-2018,25276.244350355526
CBCI TELECOM,2018-2019,292889.684911731
CBCI TELECOM,2019-2020,45443.63099236641
CBCI TELECOM,2020-2021,51049.87571725154
CDW CANADA,2017-2018,24665.54
CDW CANADA,2019-2020,18103.72775744756
CDW CANADA,2020-2021,24845.82630706857
CONEXSYS,2017-2018,814.3027397260274
CONEXSYS,2018-2019,39320.06632876712
CONEXSYS,2019-2020,23751.910931506845
DELL COMPUTER,2019-2020,43919.48
DELL COMPUTER,2020-2021,13691.070168067228
DELOITTE AND TOUCHE,2018-2019,20457.6248275862
DELOITTE AND TOUCHE,2019-2020,44262.005172413796
ELSEVIER,2018-2019,18352.309999999998
ETICO,2018-2019,24995.57
EXCEL HUMAN RESOURCES,2017-2018,19057.109999999997
EXCEL HUMAN RESOURCES,2018-2019,159643.27
EXCEL HUMAN RESOURCES,2019-2020,23601.380000000005
FMC PROFESSIONALS,2017-2018,89249.34
FMC PROFESSIONALS,2018-2019,119230.81461864409
FMC PROFESSIONALS,2019-2020,41560.45538135594
GARTNER,2018-2019,76515.86
GARTNER,2019-2020,78803.87000000001
GARTNER,2020-2021,78803.87000000001
GOSS GILROY,2020-2021,66812.81
INTEGRA NETWORKS,2017-2018,4713.516948228882
INTEGRA NETWORKS,2018-2019,12938.123051771116
IPSS,2019-2020,24603.007452054797
IPSS,2020-2021,42355.98883464641
ITEX,2017-2018,747147.6023947606
ITEX,2018-2019,43961.03630961904
ITEX,2019-2020,122417.30750329065
ITEX,2020-2021,47532.35782372664
KPMG,2020-2021,39416.659999999996
LANGUAGE RESEARCH DEVELOPMENT GROUP,2019-2020,2371.134020618557
LANGUAGE RESEARCH DEVELOPMENT GROUP,2020-2021,37628.865979381444
LEXISNEXIS CANADA,2018-2019,12231.04
LEXISNEXIS CANADA,2019-2020,13590.04
LEXISNEXIS CANADA,2020-2021,19605.54
LIONBRIDGE,2018-2019,99892
LIONBRIDGE,2020-2021,39999.8
LOWE MARTIN COMPANY,2017-2018,17246.25
LOWE MARTIN COMPANY,2018-2019,17246.25
MAKWA RESOURCING,2018-2019,11187
MEGALEXIS COMMUNICATIONS,2020-2021,8464.25641025641
MICROSOFT CANADA,2018-2019,16008.68
MICROSOFT CANADA,2019-2020,189268.92157215485
MICROSOFT CANADA,2020-2021,334774.193371138
MNP,2018-2019,24995.57
NISHA TECHONOLOGIES,2018-2019,115265.6
NISHA TECHONOLOGIES,2019-2020,230381.24000000002
NISHA TECHONOLOGIES,2020-2021,188510.13000000003
OPTIV CANADA FEDERAL,2019-2020,32496.688771331057
OPTIV CANADA FEDERAL,2020-2021,25736.088342619572
RAYMOND CHABOT GRANT THORNTON,2017-2018,13222.125
RAYMOND CHABOT GRANT THORNTON,2018-2019,9772.875
RAYMOND CHABOT GRANT THORNTON,2020-2021,30329.69726519337
RISK SCIENCES INTERNATIONAL,2020-2021,39816
SHARP ELECTRONICS,2018-2019,9968.959260948906
SHARP ELECTRONICS,2019-2020,37391.96316370121
SHARP ELECTRONICS,2020-2021,45575.21335632584
SOFTCHOICE,2017-2018,24749.03693150685
SOFTCHOICE,2018-2019,19124.026575342465
SOFTCHOICE,2019-2020,22285.826493150686
SOFTCHOICE,2020-2021,17338.888602739724
ST JOSEPH PRINT GROUP,2017-2018,18712.18
ST JOSEPH PRINT GROUP,2018-2019,16950
STANTEC,2018-2019,14989.449999999999
STIFF SENTENCES,2018-2019,24859.999999999996
STIFF SENTENCES,2019-2020,24860
TEKNION,2019-2020,14739
TEKNION,2020-2021,83309.19
TELECOM COMPUTER SERVICES,2019-2020,5683.008032786885
TELECOM COMPUTER SERVICES,2020-2021,20240.953337076127
THE AIM GROUP,2018-2019,236963.55953785646
THE AIM GROUP,2019-2020,57906.61262536873
THE AIM GROUP,2020-2021,57748.39783677483
THE RIGHT DOOR CONSULTING,2017-2018,23940
THE RIGHT DOOR CONSULTING,2018-2019,34505.872641509435
THE RIGHT DOOR CONSULTING,2019-2020,15306.332183952578
THE RIGHT DOOR CONSULTING,2020-2021,27386.242299794663
THE VCAN GROUP,2017-2018,112738.58719764011
THE VCAN GROUP,2018-2019,35234.242802359884
TOTEM OFFISOURCE,2019-2020,22397.129999999997
TRM TECHNOLOGIES,2019-2020,17673.2
