d_most_recent_category,d_fiscal_year,total
2_professional_services,2019-2020,2252813.29
2_professional_services,2020-2021,3633315.70
2_professional_services,2021-2022,6261739.03
3_information_technology,2018-2019,3466250.36
3_information_technology,2019-2020,4888317.43
3_information_technology,2020-2021,4874961.37
3_information_technology,2021-2022,10809604.75
6_industrial_products_and_services,2017-2018,1189623.32
6_industrial_products_and_services,2018-2019,1189623.32
6_industrial_products_and_services,2019-2020,1192882.57
6_industrial_products_and_services,2020-2021,1189623.32
6_industrial_products_and_services,2021-2022,1189623.32
8_security_and_protection,2021-2022,825323.43
