d_vendor_name,d_fiscal_year,total
ACCESS INFORMATION MANAGEMENT OF CANADA,2019-2020,33221
ACCESS INFORMATION MANAGEMENT OF CANADA,2020-2021,28473.760000000002
ACCESSDATA GROUP,2020-2021,128004.68646575342
ADVANCED BUSINESS INTERIORS,2018-2019,81006.91
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,484323.017260274
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,696288.3812489371
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,507725.550396697
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,16005.801094091905
AGILITY PR SOLUTIONS CANADA,2017-2018,24182.829383378015
AGILITY PR SOLUTIONS CANADA,2018-2019,24182.829383378015
AGILITY PR SOLUTIONS CANADA,2019-2020,24249.083710455765
AGILITY PR SOLUTIONS CANADA,2020-2021,24182.829383378015
ALLIANCE FRANCAISE HALIFAX DARTMOUTH,2018-2019,22318.24817518248
ALLIANCE FRANCAISE HALIFAX DARTMOUTH,2019-2020,40081.75182481752
ASOKAN BUSINESS INTERIORS,2019-2020,72039.17
ASOKAN SOLUTIONS DE BUREAU,2017-2018,22477.62
ASOKAN SOLUTIONS DE BUREAU,2018-2019,40264.58
ASOKAN SOLUTIONS DE BUREAU,2019-2020,12610.8
AVEPOINT CANADA,2017-2018,40490.75
AVEPOINT CANADA,2019-2020,35482.9
BANCTEC CANADA,2018-2019,16768.955042918453
BANCTEC CANADA,2019-2020,90256.43449570815
BANCTEC CANADA,2020-2021,90009.83221566523
BCRM SERVICES,2017-2018,39813.724715549935
BCRM SERVICES,2018-2019,39813.724715549935
BMC SOFTWARE CANADA,2017-2018,4062.0207123287673
BMC SOFTWARE CANADA,2018-2019,30067.250164383564
BMC SOFTWARE CANADA,2019-2020,20192.36076263193
BMC SOFTWARE CANADA,2020-2021,20364.642305861216
BOUWDESIGN,2017-2018,62330.89361130681
BOUWDESIGN,2018-2019,141967.5863886932
C B Z,2017-2018,17980.535838750515
C B Z,2018-2019,18286.18281452659
C B Z,2019-2020,18336.28194552529
C E V,2017-2018,13972.811699604743
C E V,2018-2019,69864.05849802372
C E V,2019-2020,61442.08980237154
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,1973088.82
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,2033641.82
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,2033818.91
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,2036258.1
CARAHSOFT TECHNOLOGY,2017-2018,63035.113686131386
CARAHSOFT TECHNOLOGY,2018-2019,26250.23912408759
CBCI TELECOM,2018-2019,46218.42999999999
CBCI TELECOM,2019-2020,11412.7
CDW CANADA,2017-2018,61115.281068493154
CDW CANADA,2018-2019,91873.44786593708
CDW CANADA,2019-2020,103213.38689466486
CDW CANADA,2020-2021,112392.6364722748
CEV,2017-2018,92298.48
CEV,2018-2019,380626.6676237134
CEV,2019-2020,570629.339257087
CEV,2020-2021,592008.7769158101
CHRISTY S EDITORIAL AND FILM SUPPLY,2017-2018,80581.69
CIRESON,2017-2018,13075.048986301368
CIRESON,2018-2019,12575.844522194775
CIRESON,2019-2020,16540.414354517554
CIRESON,2020-2021,16895.831506849314
COMPLETE MAILING SERVICE,2017-2018,20480.955
COMPLETE MAILING SERVICE,2018-2019,37756.10671471608
COMPLETE MAILING SERVICE,2019-2020,38017.619751037346
COMPLETE MAILING SERVICE,2020-2021,39527.115
DELL COMPUTER,2018-2019,100319.37000000001
DELL COMPUTER,2019-2020,624.3877808219178
DELL COMPUTER,2020-2021,37675.61043835616
DELOITTE AND TOUCHE,2017-2018,49669.21
DELOITTE AND TOUCHE,2018-2019,24856.85609981516
DELOITTE AND TOUCHE,2019-2020,90075.33992606285
DELOITTE AND TOUCHE,2020-2021,89829.23243992607
DER GRAPHICS,2017-2018,55830.44
DER GRAPHICS,2018-2019,11365.3
DER GRAPHICS AND CUSTOM FILING,2018-2019,38674.72
DER GRAPHICS AND CUSTOM FILING,2019-2020,37209.40000000001
ECLIPSYS SOLUTIONS,2017-2018,40546.19498630137
ECLIPSYS SOLUTIONS,2018-2019,210290.43501369865
EDGAR,2018-2019,122947.92
EDGAR,2019-2020,60476.86
EDGAR,2020-2021,97958.70999999999
EDGARD,2019-2020,48979.36
EDGARD,2020-2021,17246.25
EMSEC SOLUTIONS,2017-2018,14733.497093023256
EMSEC SOLUTIONS,2018-2019,82734.25290697675
EMSEC SOLUTIONS,2019-2020,63320.25
ENVIRONICS RESEARCH GROUP LMT,2018-2019,59332.91000000001
EQUITRAD TRADUCTION,2019-2020,24489.68
EQUITRAD TRADUCTION,2020-2021,48979.35
ERNST YOUNG,2018-2019,24144.75
ERNST YOUNG,2019-2020,19308.489999999998
ERNST YOUNG,2020-2021,9987.15
EXCEL HUMAN RESOURCES,2017-2018,24927.760000000002
EXCEL HUMAN RESOURCES,2018-2019,24990
EXCEL HUMAN RESOURCES,2019-2020,39571.880000000005
EXCEL HUMAN RESOURCES,2020-2021,70560
EXPOGRAPHIQ,2017-2018,81256.56369458127
FCI FLEMING COMMUNICATIONS,2017-2018,63895.049999999996
FCI FLEMING COMMUNICATIONS,2018-2019,28875
FCI FLEMING COMMUNICATIONS,2019-2020,16929.45205479452
FCI FLEMING COMMUNICATIONS,2020-2021,8426.251465753425
