owner_org,d_fiscal_year,total
aafc-aac,2019-2020,410525.56
aafc-aac,2020-2021,412814.04000000004
csc-scc,2017-2018,2230227.5
csc-scc,2018-2019,1080499.98
csc-scc,2019-2020,1335010.23
csc-scc,2020-2021,833762.73
dfo-mpo,2017-2018,23252343.88
dfo-mpo,2018-2019,26048593.710100017
dfo-mpo,2019-2020,28825838.007348564
dfo-mpo,2020-2021,22086145.322551418
dnd-mdn,2017-2018,23032239.22833333
dnd-mdn,2018-2019,26653981.194285713
dnd-mdn,2019-2020,34045960.76542435
dnd-mdn,2020-2021,24053698.550443787
nrc-cnrc,2017-2018,47720.1
pc,2017-2018,86780.7
pc,2019-2020,143096.44
pc,2020-2021,581761.070703013
tc,2017-2018,591011.87
tc,2018-2019,411260
tc,2019-2020,418950
